id,overall,name,position,age,team,nation,edition
7,7377,David Cortés,RVRAVLVLAV,31,Hércules C.F.,Spanien,fifa_2011
8,7379,Iván Alonso,STMS,31,R.C.D. Espanyol,Uruguay,fifa_2011
9,7376,Ricardo,ZMZDM,27,C.D. Tenerife,Spanien,fifa_2011
10,7375,Mikael Dorsin,LAVIVLV,28,Rosenborg BK,Schweden,fifa_2011
11,7376,Răzvan Raţ,LVLAVLMIV,29,Rumänien,Rumänien,fifa_2011
12,7375,Yusuf Şimşek,ZOMZM,35,Beşiktaş JK,Türkei,fifa_2011
13,7378,Tolga Zengin,TW,26,Trabzonspor,Türkei,fifa_2011
14,7378,Emanuel Rivas,LFRFLMRM,27,Bari,Argentinien,fifa_2011
15,7382,Paulo Ferrari,RAVRMRV,28,River Plate,Argentinien,fifa_2011
16,7379,Iarley,MSLSRSST,36,Corinthians,Brasilien,fifa_2011
17,7379,Sebastián Saja,TW,31,AEK Athen,Argentinien,fifa_2011
18,7376,Macbeth Sibaya,ZDMZMRM,32,Rubin Kasan,Südafrika,fifa_2011
19,7382,Giourkas Seitaridis,RVRAV,29,Panathin.,Griechenland,fifa_2011
20,7377,Krisztián Vadócz,ZMZDMZOM,25,At. Osasuna,Ungarn,fifa_2011
21,7379,Tal Ben-Haim,IVLVZDMRV,28,West Ham,Israel,fifa_2011
22,7377,Edu,STRSLSLF,28,FC Schalke 04,Brasilien,fifa_2011
23,7384,Daisuke Matsui,ZOMLMLF,29,Tom Tomsk,Japan,fifa_2011
24,7380,Kléber Pereira,ST,35,Salvador,Brasilien,fifa_2011
25,7377,Christian Fuchs,LAVLMLV,24,1. FSV Mainz 05,Österreich,fifa_2011
26,7383,Fabián Vargas,ZMZOMZDMRM,30,U.D. Almería,Kolumbien,fifa_2011
27,7375,Miguel Sabah,STMS,30,Monarcas,Mexiko,fifa_2011
28,7375,João Tomás,STMS,35,Rio Ave FC,Portugal,fifa_2011
29,7379,Clemente Rodríguez,LAVLMLV,29,Boca Juniors,Argentinien,fifa_2011
1,7381,Emerse Faé,ZDMZM,26,OGC Nizza,Elfenbeinküste,fifa_2011
2,7380,Hassan Yebda,ZMZDMRM,26,Neapel,Algerien,fifa_2011
3,7377,Stanislav Vlček,RSRFST,34,Slavia Prag,Tschechische Repub.,fifa_2011
4,7381,Joey Barton,ZMZDMZOM,27,Newcastle Utd,England,fifa_2011
5,7376,Gennaro Bracigliano,TW,30,ASNL,Frankreich,fifa_2011
6,7377,Elson,ZOMLMRMZM,28,VfB Stuttgart,Brasilien,fifa_2011
7,7382,Corrêa,ZMZDMRM,29,Flamengo,Brasilien,fifa_2011
8,7380,Dario Kresic,TW,26,PAOK,Kroatien,fifa_2011
9,7378,Georgios Samaras,STMSRSRF,25,Celtic,Griechenland,fifa_2011
10,7377,Giuseppe Biava,IV,33,Lazio,Italien,fifa_2011
11,7381,Léo Moura,RAVRVRM,31,Flamengo,Brasilien,fifa_2011
12,7375,Juanlu,LFLMZOMLS,30,Levante U.D.,Spanien,fifa_2011
13,7377,Fernando,ZOMMSSTRM,31,Málaga C.F.,Spanien,fifa_2011
14,7379,Lúcio Flávio,ZOMZM,31,Botafogo,Brasilien,fifa_2011
15,7376,Rodrigo Souto,ZDMZM,26,Sao Paulo,Brasilien,fifa_2011
16,7375,Diego,TW,28,C. Nordeste,Brasilien,fifa_2011
17,7375,Junior Cesar,LAVLV,28,Sao Paulo,Brasilien,fifa_2011
18,7377,Fernando Henrique,TW,26,Fluminense,Brasilien,fifa_2011
19,7382,Renato,ZMLMLFZOM,32,Flamengo,Brasilien,fifa_2011
20,7378,Fabrício,ZMZDMRM,28,Cruzeiro,Brasilien,fifa_2011
21,7378,Rubinho,TW,28,F. Torino,Brasilien,fifa_2011
22,7378,Martin Lanig,ZMZDMRMLM,26,1. FC Köln,Deutschland,fifa_2011
23,7378,Benni McCarthy,STMS,32,West Ham,Südafrika,fifa_2011
24,7378,Scott Brown,ZMRMZOMRF,25,Celtic,Schottland,fifa_2011
25,7377,Atiba Hutchinson,ZMRMLMZOM,27,PSV,Kanada,fifa_2011
26,7374,Daniel Örlund,TW,30,Rosenborg BK,Schweden,fifa_2011
27,7377,Mimoun Azaouagh,ZOMZMRMLM,27,VfL Bochum,Deutschland,fifa_2011
28,7382,Jan Schlaudraff,MSZOMLSST,27,Hannover 96,Deutschland,fifa_2011
29,7382,Hayrettin Yerlikaya,LVIV,29,Sivasspor,Türkei,fifa_2011
1,7380,Stephan Andersen,TW,28,Brøndby IF,Dänemark,fifa_2011
2,7380,Hasan Kabze,STRFRS,28,Montpellier HSC,Türkei,fifa_2011
3,7384,Selçuk İnan,ZMZDM,25,Trabzonspor,Türkei,fifa_2011
4,7381,Ali Turan,IVRV,26,Galatasaray,Türkei,fifa_2011
5,7377,Christian Schulz,LVIVZDMLAV,27,Hannover 96,Deutschland,fifa_2011
6,7382,Fabio Coltorti,TW,29,R. Racing Club,Schweiz,fifa_2011
7,7376,Tyrone Mears,RVIVRAVRM,27,Burnley,England,fifa_2011
8,7375,Paulo César,STMSZOM,30,SC Braga,Brasilien,fifa_2011
9,7374,David Ducourtioux,RVLVRAVRF,32,Valenciennes FC,Frankreich,fifa_2011
10,7376,Sébastien Roudet,LMLFZMZOM,29,RC Lens,Frankreich,fifa_2011
11,7375,Nikolče Noveski,IVLVLAV,31,1. FSV Mainz 05,Mazedonien,fifa_2011
12,7374,Abraham Paz,IVZDM,31,Hércules C.F.,Spanien,fifa_2011
13,7377,Albert Streit,RMRFZOMRS,30,FC Schalke 04,Deutschland,fifa_2011
14,7379,Francesco Modesto,LMLAVLV,28,Genoa,Italien,fifa_2011
15,7374,Diego Rivas,ZDMZM,30,Real Sociedad,Spanien,fifa_2011
16,7377,Andreas Wolf,IVRVRAVZDM,28,1. FC Nürnberg,Deutschland,fifa_2011
17,7376,Sergio Aragoneses,TW,33,C.D. Tenerife,Spanien,fifa_2011
18,7376,Riesgo,TW,26,At. Osasuna,Spanien,fifa_2011
19,7384,Luis García,RFMSRSRM,32,Panathin.,Spanien,fifa_2011
20,7376,Sergio,IVRVLV,33,At. Osasuna,Spanien,fifa_2011
21,7383,Corominas,MSLMSTLS,27,R.C.D. Espanyol,Spanien,fifa_2011
22,7377,Pinto,TW,34,FC Barcelona,Spanien,fifa_2011
23,7377,Marco Streller,STMS,29,FC Basel,Schweiz,fifa_2011
24,7376,Tom Starke,TW,29,1899 Hoffenheim,Deutschland,fifa_2011
25,7377,Gurpegi,ZDMZMIVZOM,30,Athletic Club,Spanien,fifa_2011
26,7375,François-Joseph Modesto,IVRV,32,Olympiakos CFP,Frankreich,fifa_2011
27,7377,Richarlyson,ZDMZMLVIV,27,Sao Paulo,Brasilien,fifa_2011
28,7378,Stefano Morrone,ZDMZM,31,Parma,Italien,fifa_2011
29,7380,Simone Padoin,LMZMRM,26,A. Bergamo,Italien,fifa_2011
1,7387,Nery Alberto Castillo,MSZOMLFRF,26,Chicago Fire,Mexiko,fifa_2011
2,7376,Kris Commons,LFMSLMRF,27,Derby County,Schottland,fifa_2011
3,7376,Stijn Stijnen,TW,29,Club Brügge,Belgien,fifa_2011
4,7374,Jay Bothroyd,STMS,28,Cardiff City,England,fifa_2011
5,7375,Jelle Van Damme,LVZMIVLM,26,Wolverhampton,Belgien,fifa_2011
6,7382,Jason Koumas,ZOMRMLM,30,Cardiff City,Wales,fifa_2011
7,7377,Mike Hanke,STMS,26,Hannover 96,Deutschland,fifa_2011
8,7375,Aranda,STMSLSRS,30,At. Osasuna,Spanien,fifa_2011
9,7382,Rolando Bianchi,STLS,27,F. Torino,Italien,fifa_2011
10,7378,Philipp Degen,RAVRVRMLV,27,VfB Stuttgart,Schweiz,fifa_2011
11,7378,David Murphy,LVLAVLM,26,Birmingham City,England,fifa_2011
12,7377,Matthias Lehmann,ZMZDMZOMRM,27,FC St. Pauli,Deutschland,fifa_2011
13,7377,Blaise Nkufo,ST,35,Sounders FC,Schweiz,fifa_2011
14,7376,Maik Taylor,TW,38,Birmingham City,Nordirland,fifa_2011
15,7378,Romain Pitau,ZDMZMRM,33,Montpellier HSC,Frankreich,fifa_2011
16,7375,Keith Andrews,ZDMZMRV,29,Blackburn Rvrs,Republik Irland,fifa_2011
17,7376,Maurizio Domizzi,IVLVZDMLM,30,Udinese,Italien,fifa_2011
18,7376,Steve Harper,TW,35,Newcastle Utd,England,fifa_2011
19,7376,Jonathan Greening,ZDMZMRFRM,31,Fulham,England,fifa_2011
20,7378,David Bellion,STMSRF,27,FCGB,Frankreich,fifa_2011
21,7385,Alhassane Keita,STMS,27,Real Valladolid,Guinea,fifa_2011
22,7377,Guillermo Giacomazzi,ZMZOMZDM,32,Lecce,Uruguay,fifa_2011
23,7376,Habib Bamogo,STMSLS,28,OGC Nizza,Burkina Faso,fifa_2011
24,7378,Anthar Yahia,IVLVLAV,28,VfL Bochum,Algerien,fifa_2011
25,7377,Ekrem Dağ,RMRAVLMRV,29,Beşiktaş JK,Österreich,fifa_2011
26,7376,Nacho Novo,MSSTLFZOM,31,Real Sporting,Spanien,fifa_2011
27,7380,Andrea Caracciolo,ST,28,Brescia,Italien,fifa_2011
28,7379,Puñal,ZDMZM,34,At. Osasuna,Spanien,fifa_2011
29,7376,Mantorras,STMS,28,SL Benfica,Angola,fifa_2011
1,7376,Joey Didulica,TW,32,AZ Alkmaar,Kroatien,fifa_2011
2,7381,Mikael Forssell,STMS,29,Hannover 96,Finnland,fifa_2011
3,7376,Geovanni,ZOMLMLFMS,30,SJ Earthquakes,Brasilien,fifa_2011
4,7381,Alexander Farnerud,ZOMRMMSZM,26,Brøndby IF,Schweden,fifa_2011
5,7380,Fabio Grosso,LVLAVLM,32,Juventus,Italien,fifa_2011
6,7375,Thorben Marx,ZMRMZDMLM,29,Bor. M'Gladbach,Deutschland,fifa_2011
7,7378,Euzebiusz Smolarek,STMSRFRM,29,Polon. Warschau,Polen,fifa_2011
8,7374,Hervé Tum,STMSRF,31,Istanbul BB,Kamerun,fifa_2011
9,7374,Calleja,LMLAVLVZOM,32,At. Osasuna,Spanien,fifa_2011
10,7376,Thomas Manfredini,IVLVLAV,30,A. Bergamo,Italien,fifa_2011
11,7379,Martin Jiránek,IVRVRAV,31,Birmingham City,Tschechische Repub.,fifa_2011
12,7383,Edmilson,ZDMIVLIB,34,Real Zaragoza,Brasilien,fifa_2011
13,7377,Lee Young Pyo,RAVLMLVRV,33,"Korea, Republik","Korea, Republik",fifa_2011
14,7379,Steven Reid,ZMLMRMRF,29,West Brom,Republik Irland,fifa_2011
15,7376,Miroslav Karhan,ZDMRMZM,34,1. FSV Mainz 05,Slowakei,fifa_2011
16,7379,Romeo Castelen,RFRMZOMRS,27,Hamburger SV,Niederlande,fifa_2011
17,7379,Roland Linz,ST,29,FK Austria,Österreich,fifa_2011
18,7377,Gonzalo Sorondo,IVLIB,30,I. Porto Alegre,Uruguay,fifa_2011
19,7376,Vincenzo Grella,ZDMZM,30,Blackburn Rvrs,Australien,fifa_2011
20,7382,Julian De Guzman,ZMZDM,29,Toronto FC,Kanada,fifa_2011
21,7378,Anders Svensson,ZMZDMZOM,34,IF Elfsborg,Schweden,fifa_2011
22,7376,Liam Lawrence,RMZMZOM,28,Portsmouth,Republik Irland,fifa_2011
23,7376,Milenko Ačimovič,LMZOM,33,FK Austria,Slowenien,fifa_2011
24,7380,Igor Budan,ST,30,A.C. Cesena,Kroatien,fifa_2011
25,7375,Abel,RVRAV,31,Sporting CP,Portugal,fifa_2011
26,7377,Benjamin Huggel,ZDMZMIV,33,FC Basel,Schweiz,fifa_2011
27,7375,Michał Żewłakow,RVLVIV,34,MKE Ankaragücü,Polen,fifa_2011
28,7375,Neil Alexander,TW,32,Rangers,Schottland,fifa_2011
29,7383,Albano Bizzarri,TW,32,Lazio,Argentinien,fifa_2011
1,7378,Kieron Dyer,ZOMZMRMMS,31,West Ham,England,fifa_2011
2,7376,Christoph Dabrowski,ZDMZMLMRM,32,VfL Bochum,Deutschland,fifa_2011
3,7380,Traianos Dellas,IVLIBZDM,34,AEK Athen,Griechenland,fifa_2011
4,7378,Luciano Zauri,RVLVIVZDM,32,Sampdoria,Italien,fifa_2011
5,7383,Camel Meriem,ZOMZMRMLM,30,Arles Avignon,Frankreich,fifa_2011
6,7378,Thorstein Helstad,STRFMS,33,Le Mans FC,Norwegen,fifa_2011
7,7377,Michel Salgado,RVRAV,34,Blackburn Rvrs,Spanien,fifa_2011
8,7379,Mate Bilić,STMS,29,Real Sporting,Kroatien,fifa_2011
9,7385,Kakhaber Kaladze,IVLVLAV,32,Genoa,Georgien,fifa_2011
10,7374,Carl Hoefkens,IVRV,31,Club Brügge,Belgien,fifa_2011
11,7376,Mamadou Bagayoko,STMSRSLS,31,OGC Nizza,Mali,fifa_2011
12,7375,Rabiu Afolabi,IVRVZDM,30,Red Bull Salzb.,Nigeria,fifa_2011
13,7378,Teddy Richert,TW,35,Sochaux,Frankreich,fifa_2011
14,7385,Massimo Oddo,RAVRVRMIV,34,AC Mailand,Italien,fifa_2011
15,7377,Jérémie Bréchet,IVLVLM,31,Sochaux,Frankreich,fifa_2011
16,7375,Cristiano Lucarelli,ST,34,Neapel,Italien,fifa_2011
17,7380,Christian Brocchi,ZDMZMRM,34,Lazio,Italien,fifa_2011
18,7381,Simon Jentzsch,TW,34,FC Augsburg,Deutschland,fifa_2011
19,7377,Diogo Valente,LFLMLS,25,Académica,Portugal,fifa_2011
20,7374,Jody Craddock,IVLV,35,Wolverhampton,England,fifa_2011
21,7380,Hasan Salihamidzic,RMRAVLAVZM,33,Juventus,Bosnien-Herzegowina,fifa_2011
22,7377,Leonardo,RFLFMSST,27,NAC Breda,Brasilien,fifa_2011
23,7375,Fabrice Ehret,LMLAVLVZOM,30,1. FC Köln,Frankreich,fifa_2011
24,7381,Claude Makélelé,ZDMZM,37,Paris SG,Frankreich,fifa_2011
25,7377,Clarke Carlisle,IV,30,Burnley,England,fifa_2011
26,7378,Christophe Landrin,RMZDMZM,33,A.S.S.E.,Frankreich,fifa_2011
27,7376,Guy Demel,RVIVZDMRAV,29,Hamburger SV,Elfenbeinküste,fifa_2011
28,7278,Jurica Buljat,IV,23,Kroatien,Kroatien,fifa_2011
29,7285,Pablo Pintos,RAVRVRM,23,Getafe C.F.,Uruguay,fifa_2011
1,7278,Misael,LSRSST,23,C. Nordeste,Brasilien,fifa_2011
2,7275,Michel,ZDMZM,29,C. Nordeste,Brasilien,fifa_2011
3,7276,Rodrigo Rojas,RMLMZOM,22,River Plate,Paraguay,fifa_2011
4,7281,Caio,MSST,20,Botafogo,Brasilien,fifa_2011
5,7274,Stanislav Genchev,ZDMZMRMRV,29,Bulgarien,Bulgarien,fifa_2011
6,7284,Nicolás Lodeiro,ZOMLMZM,21,Ajax,Uruguay,fifa_2011
7,7278,Joel Matip,ZDMIVRV,19,FC Schalke 04,Kamerun,fifa_2011
8,7274,Lukas Schmitz,LVLMLAVZM,21,FC Schalke 04,Deutschland,fifa_2011
9,7277,Iván González,IV,22,Málaga C.F.,Spanien,fifa_2011
10,7277,Antonio Ferreira,RVRMIV,25,Terek Grosny,Brasilien,fifa_2011
11,7281,Magaye Gueye,MSSTLMRM,20,Everton,Frankreich,fifa_2011
12,7280,Sebastián Prediger,ZMZDM,23,Cruzeiro,Argentinien,fifa_2011
13,7276,Diego Novaretti,IV,25,Toluca,Argentinien,fifa_2011
14,7281,André Santos,ZMZOMZDM,21,Sporting CP,Portugal,fifa_2011
15,7286,Roderick Miranda,IVLIBZDM,19,SL Benfica,Portugal,fifa_2011
16,7285,Ezequiel Schelotto,RMRFLFRAV,21,A.C. Cesena,Italien,fifa_2011
17,7279,Matilla,ZMZDMZOM,22,Villarreal C.F.,Spanien,fifa_2011
18,7282,Thanasis Papazoglou,STMSRS,22,PAOK,Griechenland,fifa_2011
19,7283,Elkeson,ZOMRMLMST,21,Salvador,Brasilien,fifa_2011
20,7278,Drago Gabrić,LMRMLFZOM,23,Trabzonspor,Kroatien,fifa_2011
21,7278,Rafael,TW,20,Santos,Brasilien,fifa_2011
22,7278,Giedrius Arlauskis,TW,22,Rubin Kasan,Litauen,fifa_2011
23,7278,Neto Berola,LSRSST,22,Atlét. Mineiro,Brasilien,fifa_2011
24,7282,Alexandr Kokorin,STRSMS,19,Dynamo Moskau,Russland,fifa_2011
25,7272,Emerson,IV,27,A.Florianópolis,Brasilien,fifa_2011
26,7280,Matías Defederico,MSZOM,21,Corinthians,Argentinien,fifa_2011
27,7279,Ivan Obradović,LVLAV,22,Real Zaragoza,Serbien,fifa_2011
28,7278,Tomás Rincón,ZDMZMRVRM,22,Hamburger SV,Venezuela,fifa_2011
29,7283,Ahmed El Mohamady,RMRFRAVRV,22,Sunderland,Ägypten,fifa_2011
1,7277,Abdisalam Ibrahim,ZMRMZOM,19,Manchester City,Norwegen,fifa_2011
2,7276,Xandão,IV,22,Sao Paulo,Brasilien,fifa_2011
3,7277,Hendry Thomas,ZDMZM,25,Wigan Athletic,Honduras,fifa_2011
4,7281,Míchel,ZOMMSZM,22,R.C. Deportivo,Spanien,fifa_2011
5,7275,Edgar Benítez,STZOMRFLF,22,Pachuca,Paraguay,fifa_2011
6,7279,Rubén Pérez,ZDMZM,21,R.C. Deportivo,Spanien,fifa_2011
7,7278,David Tsoraev,ZOMSTRS,27,A Machatschkala,Russland,fifa_2011
8,7282,Lamine Gassama,RVLV,20,Lyon,Frankreich,fifa_2011
9,7282,Guido Marilungo,STMS,21,Sampdoria,Italien,fifa_2011
10,7273,Guaita,TW,23,Valencia C.F.,Spanien,fifa_2011
11,7275,Sílvio,LVRVRAVLAV,22,SC Braga,Portugal,fifa_2011
12,7281,Jeffrén,RSLSLFRV,22,FC Barcelona,Spanien,fifa_2011
13,7282,Dennis Diekmeier,RAVRMRV,20,Hamburger SV,Deutschland,fifa_2011
14,7276,Jean,RVRAVZDMZM,24,Sao Paulo,Brasilien,fifa_2011
15,7276,Gum,IV,24,Fluminense,Brasilien,fifa_2011
16,7277,Leandro,IVRVRM,25,Spartak Nalchik,Brasilien,fifa_2011
17,7280,Fábio Faria,IVLV,21,SL Benfica,Portugal,fifa_2011
18,7286,Ryad Boudebouz,RMZOMLM,20,Sochaux,Algerien,fifa_2011
19,7277,Wallace,IV,22,Salvador,Brasilien,fifa_2011
20,7276,Elamine Erbate,IVLV,29,Arles Avignon,Marokko,fifa_2011
21,7280,Maylson,RMZOM,21,Grêmio,Brasilien,fifa_2011
22,7278,Ronald Vargas,ZOMRMLMMS,23,Club Brügge,Venezuela,fifa_2011
23,7281,Alan,STRSLSZOM,21,Red Bull Salzb.,Brasilien,fifa_2011
24,7283,Camacho,ZDMZM,20,Atlético Madrid,Spanien,fifa_2011
25,7277,Andrej Kerić,STRSRFRM,24,Slovan Liberec,Kroatien,fifa_2011
26,7278,Ricardo Jésus,STMS,25,Spartak Nalchik,Brasilien,fifa_2011
27,7278,Jakob Jantscher,LMLFZOMRM,21,Red Bull Salzb.,Österreich,fifa_2011
28,7273,Vanderson,ZDM,30,Salvador,Brasilien,fifa_2011
29,7279,Denis Glushakov,ZMZOMRMLM,23,Lokomotive,Russland,fifa_2011
1,7278,Kagisho Dikgacoi,ZDMLIBZM,25,Fulham,Südafrika,fifa_2011
2,7278,Rafik Halliche,IV,23,Fulham,Algerien,fifa_2011
3,7284,Jefferson Montero,RMLMRFZOM,21,Villarreal C.F.,Ecuador,fifa_2011
4,7282,Leonardo,LAVLMZOMLV,25,I. Porto Alegre,Brasilien,fifa_2011
5,7284,Ezequiel Muñoz,IVRV,19,Palermo,Argentinien,fifa_2011
6,7273,Marko Šuler,IVRV,27,KAA Gent,Slowenien,fifa_2011
7,7282,Cala,IVZDMLVRV,20,F.C. Cartagena,Spanien,fifa_2011
8,7279,Elías Hernández,RSRFRMZOM,22,Monarcas,Mexiko,fifa_2011
9,7280,Tomáš Hubočan,IVRVLV,24,Zenit,Slowakei,fifa_2011
10,7273,Lora,RMRAVRVZOM,23,Real Sporting,Spanien,fifa_2011
11,7279,Mariano,RAVRVRM,24,Fluminense,Brasilien,fifa_2011
12,7284,Andraž Kirm,LMZMLVRM,25,Wisła Krakau,Slowenien,fifa_2011
13,7275,Bojan Zajić,ZMRFLFZOM,30,Vålerenga,Serbien,fifa_2011
14,7283,Martin Olsson,LAVLMLVZOM,22,Blackburn Rvrs,Schweden,fifa_2011
15,7282,Orlando Sá,STMS,22,CD Nacional,Portugal,fifa_2011
16,7275,Jeffrey Sarpong,RFZOMLFZM,22,Real Sociedad,Niederlande,fifa_2011
17,7281,Jordan Henderson,RMRFZMZOM,20,Sunderland,England,fifa_2011
18,7283,Fabien Lemoine,ZDMZM,23,SRFC,Frankreich,fifa_2011
19,7278,Renato Cajá,ZOMMSLF,25,Botafogo,Brasilien,fifa_2011
20,7280,Valentin Stocker,LMRM,21,FC Basel,Schweiz,fifa_2011
21,7279,Nordin Amrabat,RFLFMS,23,PSV,Marokko,fifa_2011
22,7283,Jonathan Reis,STMS,21,PSV,Brasilien,fifa_2011
23,7277,Luis Alberto Bolaños,RSRFRMZOM,25,Ecuador,Ecuador,fifa_2011
24,7280,Álvaro Rafael González,ZDMZMRMRAV,25,Lazio,Uruguay,fifa_2011
25,7278,Matthias Jaissle,IVZDMRVLV,22,1899 Hoffenheim,Deutschland,fifa_2011
26,7275,Yves Desmarets,LMLFLAVZOM,31,R.C. Deportivo,Frankreich,fifa_2011
27,7279,Mapou Yanga-M'Biwa,IVRVLIB,21,Montpellier HSC,Zentralafrik. Repub.,fifa_2011
28,7279,Ivan Perisic,ZOMMSSTZM,21,Club Brügge,Kroatien,fifa_2011
29,7280,Adilson,ZDMZM,23,Grêmio,Brasilien,fifa_2011
1,7275,Petr Papoušek,RMLMZOM,33,Slovan Liberec,Tschechische Repub.,fifa_2011
2,7279,Ondřej Mazuch,IVRV,21,RSC Anderlecht,Tschechische Repub.,fifa_2011
3,7277,Serginho,ZMZDMRM,24,Atlét. Mineiro,Brasilien,fifa_2011
4,7274,Jan Rajnoch,IVZDM,28,MKE Ankaragücü,Tschechische Repub.,fifa_2011
5,7278,Edgar Silva,STMS,23,Vit. Guimarães,Brasilien,fifa_2011
6,7280,Nelson Rivas,IVRV,27,Inter,Kolumbien,fifa_2011
7,7278,Marcos Camozzato,RAVRVRM,27,Club Brügge,Brasilien,fifa_2011
8,7277,Harmeet Singh,ZMZDM,19,Vålerenga,Norwegen,fifa_2011
9,7280,Moustapha Bayal Sall,IVZDM,24,A.S.S.E.,Senegal,fifa_2011
10,7279,Adrián González,LMZOMZM,22,R. Racing Club,Spanien,fifa_2011
11,7275,Javier García,TW,23,Boca Juniors,Argentinien,fifa_2011
12,7275,Merouane Zemmama,ZOMRMMS,26,Hibernian,Marokko,fifa_2011
13,7281,Özer Hurmacı,ZOMMS,23,Fenerbahçe SK,Türkei,fifa_2011
14,7278,Sidney Sam,LFMSLMRF,22,Bay. Leverkusen,Deutschland,fifa_2011
15,7278,Papiss Demba Cissé,STMSRSLS,25,SC Freiburg,Senegal,fifa_2011
16,7280,Mobido Diakité,IVRV,23,Lazio,Frankreich,fifa_2011
17,7274,Nabil Dirar,LFRFLSRS,24,Club Brügge,Marokko,fifa_2011
18,7276,Julian Schuster,ZDMZMZOM,25,SC Freiburg,Deutschland,fifa_2011
19,7275,Dario Knežević,IVLVRV,28,Livorno,Kroatien,fifa_2011
20,7278,Tore Reginiussen,IVZDMRV,24,Lecce,Norwegen,fifa_2011
21,7278,Ruben Yttergård Jenssen,ZOMZMLFLM,22,Tromsø IL,Norwegen,fifa_2011
22,7279,Kamil Zayatte,IVRVZDM,25,Hull City,Guinea,fifa_2011
23,7283,Yassine Chikhaoui,MSZOMST,23,FC Zürich,Tunesien,fifa_2011
24,7277,Diguinho,ZDMZMRM,27,Fluminense,Brasilien,fifa_2011
25,7276,Carlos Hernández,ZOMZMMS,28,Melb. Victory,Costa Rica,fifa_2011
26,7277,Mikael Lustig,RAVRV,23,Rosenborg BK,Schweden,fifa_2011
27,7275,Vandinho,ST,24,A.Florianópolis,Brasilien,fifa_2011
28,7275,Edwin Valencia,ZDMZM,25,Fluminense,Kolumbien,fifa_2011
29,7281,Przemysław Tytoń,TW,23,Roda JC,Polen,fifa_2011
1,7278,Chris Gunter,RVRAVLVRM,21,Nottm Forest,Wales,fifa_2011
2,7278,Dragan Mrđja,STLSRS,26,FC Sion,Serbien,fifa_2011
3,7278,Christoph Leitgeb,ZMZOMZDMLM,25,Red Bull Salzb.,Österreich,fifa_2011
4,7275,Benny Feilhaber,ZOMZMLMRM,25,USA,USA,fifa_2011
5,7278,Niklas Moisander,IVLVLIB,24,AZ Alkmaar,Finnland,fifa_2011
6,7282,Victor Obinna,RFRSLFLS,23,West Ham,Nigeria,fifa_2011
7,7278,Asmir Begovic,TW,23,Stoke City,Bosnien-Herzegowina,fifa_2011
8,7279,Matteo Ardemagni,ST,23,A. Bergamo,Italien,fifa_2011
9,7273,Souleymane Bamba,IVZDM,25,Hibernian,Elfenbeinküste,fifa_2011
10,7281,Erik Huseklepp,MSZOMSTRM,25,SK Brann,Norwegen,fifa_2011
11,7281,Fraser Forster,TW,22,Celtic,England,fifa_2011
12,7278,Ákos Buzsáky,ZOMZMRFLF,28,QPR,Ungarn,fifa_2011
13,7278,Kevin Mirallas,MSSTRFLF,22,Olympiakos CFP,Belgien,fifa_2011
14,7278,Lasse Schöne,ZOMZM,24,N.E.C.,Dänemark,fifa_2011
15,7278,Franco Sosa,RVLVIVZM,29,FC Lorient,Argentinien,fifa_2011
16,7280,Gergely Rudolf,MSRSSTLF,25,Genoa,Ungarn,fifa_2011
17,7280,James McArthur,ZMRMLM,22,Wigan Athletic,Schottland,fifa_2011
18,7284,Caner Erkin,LFZOMLMLAV,21,Fenerbahçe SK,Türkei,fifa_2011
19,7278,Nicolás Spolli,IVLIB,27,Catania,Argentinien,fifa_2011
20,7273,Morgaro Gomis,ZMZDMLM,25,Dundee United,Senegal,fifa_2011
21,7273,Christian Fernandez,LVLAV,24,R. Racing Club,Spanien,fifa_2011
22,7274,Jajá Coelho,MSZOM,24,Trabzonspor,Brasilien,fifa_2011
23,7278,Antonios Petropoulos,STMSLS,24,Panathin.,Griechenland,fifa_2011
24,7277,Wilson Mathias,ZDMZM,26,I. Porto Alegre,Brasilien,fifa_2011
25,7276,Hernán Dellafiore,IVLVRV,25,Parma,Italien,fifa_2011
26,7274,Paul Anderson,RFRMLF,22,Nottm Forest,England,fifa_2011
27,7280,Fraizer Campbell,STRSRFRM,22,Sunderland,England,fifa_2011
28,7282,Victor Anichebe,STMSRMRF,22,Everton,Nigeria,fifa_2011
29,7274,Francesco Valiani,LMLFRMRF,29,Parma,Italien,fifa_2011
1,7276,Ángel Reyna,RMLMZOMRF,25,América,Mexiko,fifa_2011
2,7276,Grégory Cerdan,IVLV,28,Le Mans FC,Frankreich,fifa_2011
3,7285,Rémy Riou,TW,23,AJ Auxerre,Frankreich,fifa_2011
4,7277,Moudou Sougou,RFRSST,25,Académica,Senegal,fifa_2011
5,7277,Sami Allagui,STMS,24,1. FSV Mainz 05,Tunesien,fifa_2011
6,7277,Aldo Leao,ZMZOMZDMMS,29,Monarcas,Kolumbien,fifa_2011
7,7279,Henok Goitom,STMS,25,U.D. Almería,Schweden,fifa_2011
8,7276,Rudy Mater,RVLVRAVRM,29,Valenciennes FC,Frankreich,fifa_2011
9,7273,Valentin Iliev,IV,29,Bulgarien,Bulgarien,fifa_2011
10,7277,Djordje Jokic,IVLIB,29,Tom Tomsk,Serbien,fifa_2011
11,7279,Roman Shishkin,RVRAVRMLV,23,Lokomotive,Russland,fifa_2011
12,7279,Vítor,RAVRVRM,28,Palmeiras,Brasilien,fifa_2011
