age,id,name,nation,overall,position,potential,team
25,219581,Samuel Gigot,Frankreich,76,IV,81,Spartak Moskau
24,219571,Camarasa,Spanien,76,L ZM RM ZOM,83,Cardiff City
25,219258,Pedro Henrique,Brasilien,76,IV,81,V. Guimarães
23,217731,Sandro,Spanien,76,L ST LF,82,Real Sociedad
27,217648,Genki Haraguchi,Japan,76,LM RM,76,Hannover 96
28,217196,José Luis Palomino,Argentinien,76,IV,78,Atalanta Bergamo
23,216820,Moses Simon,Nigeria,76,LM MS RM,82,UD Levante
25,216796,Federico Cartabia,Argentinien,76,RM ST ZOM,79,Depor. La Coruña
24,216774,Wesley Hoedt,Niederlande,76,IV,80,FC Southampton
24,216437,Wallace,Brasilien,76,IV,81,Lazio Rom
22,216349,Alen Halilović,Kroatien,76,RM ZOM,83,AC Mailand
24,216258,Ihlas Bebou,Togo,76,RM ST,81,Hannover 96
25,216158,Silvan Widmer,Schweiz,76,RV RM,78,FC Basel
26,216145,Armando Izzo,Italien,76,IV,81,FC Turin
28,216054,Nery Domínguez,Argentinien,76,L ZDM ZM,77,Racing Club
22,215930,Tin Jedvaj,Kroatien,76,IV RV,83,Leverkusen
22,215639,Kenedy,Brasilien,76,L LM LAV,84,Newcastle Utd
25,215590,Ayoze Pérez,Spanien,76,MS ZOM,81,Newcastle Utd
32,215162,Alejandro Donatti,Argentinien,76,IV,76,Racing Club
24,214989,Martín Benítez,Argentinien,76,ZOM LM RM RF,80,Independiente
30,214770,Diego González,Argentinien,76,ZM,76,Tijuana
33,214110,José Cuadrado,Kolumbien,76,TW,76,Once Caldas
27,214047,Matheus Uribe,Kolumbien,76,ZM ZDM RM,77,América
25,213899,Éder Balanta,Kolumbien,76,IV ZDM,82,FC Basel
26,213874,Thiago Mendes,Brasilien,76,ZM ZDM RM,79,LOSC Lille
24,213814,Federico Di Francesco,Italien,76,LF RF,79,Sassuolo Calcio
23,213648,Pierre-Emile Højbjerg,Dänemark,76,ZM ZDM,81,FC Southampton
25,213582,Alan Ruiz,Argentinien,76,L MS ZOM ST,79,Colón
25,212888,Carlos Salcedo,Mexiko,76,IV,80,Frankfurt
25,212722,DeAndre Yedlin,USA,76,RV,81,Newcastle Utd
24,212616,Rodrigo Javier De Paul,Argentinien,76,LF RF ZOM,82,Udinese Calcio
25,212602,Diego Llorente,Spanien,76,IV ZDM,82,Real Sociedad
24,212230,Iuri Medeiros,Portugal,76,L RM RF,79,FC Genua
24,212219,Alexander Djiku,Frankreich,76,IV,82,SM Caen
25,212204,Brandon Mechele,Belgien,76,IV,80,Club Brügge
24,211990,Odisseas Vlachodimos,Deutschland,76,TW,83,SL Benfica
22,211591,Moussa Dembélé,Frankreich,76,ST,85,OL
23,211408,Karol Linetty,Polen,76,ZM,83,Sampdoria Genua
24,211385,Riza Durmisi,Dänemark,76,LV LAV,81,Lazio Rom
25,211321,Moussa Konaté,Senegal,76,ST,80,Amiens SC
28,211302,Gianluca Lapadula,Italien,76,ST,76,FC Genua
27,211269,Guillermo Fernández,Argentinien,76,ZOM ZM,77,Racing Club
25,211263,Lisandro Magallán,Argentinien,76,IV,83,Buenos Aires
23,211101,Rubén Blanco,Spanien,76,TW,83,Celta Vigo
30,210950,Pablo De Blasis,Argentinien,76,LM LF RM,76,SD Eibar
24,210761,Rodolfo Pizarro,Mexiko,76,ZOM LM ZM,82,Monterrey
27,210648,Ahmed Hegazi,Ägypten,76,IV,78,West Bromwich
23,210625,Kevin Mbabu,Schweiz,76,RV,83,BSC Young Boys
28,210538,Luca Zuffi,Schweiz,76,ZDM ZM ZOM,77,FC Basel
24,210423,Albert Rusnák,Slowakei,76,ZOM ZM,80,Real Salt Lake
24,210315,De Tomás,Spanien,76,L ST,83,Rayo Vallecano
30,209827,Júnior Fernandes,Chile,76,LM RM MS ST,76,Alanyaspor
26,208622,Rubén Sobrino,Spanien,76,ST LM RM ZOM,78,D. Alavés
26,208498,Munas Dabbur,Israel,76,ST,79,RB Salzburg
27,208461,Marten de Roon,Niederlande,76,ZM ZDM,76,Atalanta Bergamo
26,208449,Christophe Hérelle,Frankreich,76,IV,80,OGC Nizza
29,208230,Andreas Samaris,Griechenland,76,ZDM ZM,76,SL Benfica
27,208224,Petros Mantalos,Griechenland,76,ZOM ZM RM,77,AEK Athen
25,208053,Dimitrios Pelkas,Griechenland,76,ZOM RM LM ZM,79,PAOK Saloniki
29,208017,Ivan Santini,Kroatien,76,ST MS,76,RSC Anderlecht
26,208004,Joël Veltman,Niederlande,76,RV IV,77,Ajax Amsterdam
25,207928,Tom Rogić,Australien,76,ZOM,79,Celtic
28,207894,Tobias Strobl,Deutschland,76,ZDM IV,76,M'gladbach
28,207557,Robin Olsen,Schweden,76,TW,76,AS Rom
24,207441,Luciano Vietto,Argentinien,76,L ST,82,FC Fulham
30,207412,Renan Bressan,Weißrussland,76,ZM,76,GD Chaves
28,206655,Eduardo Vargas,Chile,76,ST ZOM,76,Tigres
23,206517,Jack Grealish,England,76,ZOM ZM LM,84,Aston Villa
24,205995,Jetro Willems,Niederlande,76,LV LAV LM,79,Frankfurt
26,205965,Stefan Ristovski,Mazedonien,76,RV RM,77,Sporting CP
23,205897,Nathaniel Chalobah,England,76,ZDM ZM,82,FC Watford
25,205855,Marko Livaja,Kroatien,76,ST ZOM,80,AEK Athen
24,205659,Alessio Cragno,Italien,76,TW,82,Cagliari Calcio
26,205469,Solomon Kverkvelia,Georgien,76,IV,80,Lokomotiv Moskau
24,205391,Soualiho Meïté,Frankreich,76,ZDM ZM,79,FC Turin
26,205257,Naïm Sliti,Tunesien,76,LM LF ZOM,77,Dijon FCO
25,205069,Bernat,Spanien,76,LV LM,77,PSG
28,204757,Toño García,Spanien,76,LV LM,76,UD Levante
26,204713,Joel Campbell,Costa Rica,76,RF ZOM ST,77,Frosinone
24,204612,Ole Kristian Selnæs,Norwegen,76,ZDM ZM,80,AS St. Etienne
28,204538,Raúl Ruidíaz,Peru,76,ST,76,Seattle Sounders
29,204156,Sékou Sanogo,Elfenbeinküste,76,ZDM ZM,76,BSC Young Boys
27,204105,Kenny Lala,Frankreich,76,RV RAV LV,77,RC Strasbourg
24,203965,Viktor Fischer,Dänemark,76,LM ST,81,FC Kopenhagen
31,203888,Eric Botteghin,Brasilien,76,IV,76,Feyenoord
24,203485,Terence Kongolo,Niederlande,76,LV IV,81,Huddersfield
27,203128,Thomas Monconduit,Frankreich,76,ZDM ZM,78,Amiens SC
26,203030,Robin Knoche,Deutschland,76,IV,79,VfL Wolfsburg
26,202828,Federico Viviani,Italien,76,ZM ZDM,79,SPAL
25,202515,Jesé,Spanien,76,LF ST,79,PSG
24,202501,David Juncà,Spanien,76,LV,81,Celta Vigo
25,202429,Danny da Costa,Deutschland,76,RV RAV,78,Frankfurt
25,202135,Stefano Sturaro,Italien,76,L ZM LM,79,Sporting CP
26,202088,Felix Klaus,Deutschland,76,RM LM LF,77,VfL Wolfsburg
26,202024,Remo Freuler,Schweiz,76,ZM,77,Atalanta Bergamo
29,201988,Federico Fernández,Argentinien,76,IV,76,Newcastle Utd
24,201938,Anthony Limbombe,Belgien,76,LM,80,FC Nantes
27,201893,Recio,Spanien,76,ZDM ZM,79,CD Leganés
26,201878,Valentin Eysseric,Frankreich,76,LF RF,77,AC Florenz
27,201858,Nicola Sansone,Italien,76,ST LM RM,77,FC Villarreal
26,201533,Paul-Georges Ntep,Kamerun,76,LM LF ST,77,VfL Wolfsburg
26,201389,Cristiano Biraghi,Italien,76,LV LM,78,AC Florenz
27,201315,Pablo,Brasilien,76,IV,77,Giron. Bordeaux
25,201155,Ravel Morrison,England,76,ZOM ZM,80,Lazio Rom
27,201013,Łukasz Teodorczyk,Polen,76,ST,77,Udinese Calcio
27,200630,James Forrest,Schottland,76,RM RAV,76,Celtic
27,200517,Carles Planas,Spanien,76,LV,77,FC Girona
30,200278,Santiago García,Argentinien,76,IV LV,76,Toluca
27,200206,Alan Patrick,Brasilien,76,ZOM ZDM,77,Schachtar Donezk
28,200197,Nicolás Blandi,Argentinien,76,ST,76,San Lorenzo
30,199977,Vicente Gómez,Spanien,76,ZM ZDM ZOM,76,Depor. La Coruña
28,199833,Lars Unnerstall,Deutschland,76,L TW,78,VVV-Venlo
28,199739,Josué,Portugal,76,ZOM RM,76,Akhisarspor
24,199652,Dennis Praet,Belgien,76,ZM ZOM,81,Sampdoria Genua
29,199626,André André,Portugal,76,ZM ZDM,76,V. Guimarães
29,199575,Jordi Masip,Spanien,76,TW,76,Real Valladolid
28,199493,Diego Mariño,Spanien,76,TW,77,Sporting Gijón
27,199422,Jordy Clasie,Niederlande,76,L ZM ZDM,77,Feyenoord
26,199254,João Pedro,Brasilien,76,ZOM ZM,79,Cagliari Calcio
26,199158,Sergio Álvarez,Spanien,76,ZDM ZM,79,SD Eibar
25,199151,Juan Iturbe,Paraguay,76,RF RM,79,U.N.A.M.
27,198949,Kévin Malcuit,Frankreich,76,RV RM,77,SSC Neapel
30,198946,Danilo D'Ambrosio,Italien,76,LV RV,76,Inter Mailand
25,198640,Zakaria Labyad,Marokko,76,LF ZOM,79,Ajax Amsterdam
27,198352,Stefan Bell,Deutschland,76,IV,77,1. FSV Mainz 05
26,198198,Jordi Amat,Spanien,76,IV ZDM,80,Rayo Vallecano
28,197813,Jonas Martin,Frankreich,76,ZM ZOM,76,RC Strasbourg
27,197756,Jordan Ayew,Ghana,76,L ST LM,77,Crystal Palace
27,197117,Ioannis Fetfatzidis,Griechenland,76,RM RF ZOM,76,Olympiacos CFP
29,196899,Héldon,Kap Verde,76,LM RM,76,Al Taawoun
30,196143,Dorlan Pabón,Kolumbien,76,LF RF,76,Monterrey
34,196142,Macnelly Torres,Kolumbien,76,ZOM ZM,76,Deportivo Cali
26,195859,Danny Ings,England,76,L ST,78,FC Southampton
26,195363,Jeffrey Bruma,Niederlande,76,IV,80,VfL Wolfsburg
29,195087,Radosav Petrović,Serbien,76,ZDM ZM,76,Sporting CP
26,195038,Florian Kainz,Österreich,76,LF LM ZM ZOM,77,Werder Bremen
28,194846,Florent Hanin,Frankreich,76,LV,76,V. Guimarães
28,194806,Craig Dawson,England,76,IV RV,76,West Bromwich
28,194781,Renan Ribeiro,Brasilien,76,TW,77,Sporting CP
26,194728,Ishak Belfodil,Algerien,76,ST LM MS,78,TSG Hoffenheim
27,194644,Montoya,Spanien,76,RV LV,77,Brighton
29,194222,Laguardia,Spanien,76,IV,78,D. Alavés
27,194201,Pontus Jansson,Schweden,76,IV,78,Leeds Utd
27,194138,Andre Gray,England,76,ST,77,FC Watford
27,194079,Alper Potuk,Türkei,76,ZOM LM RM,77,Fenerbahce
31,193869,Gil,Brasilien,76,IV,76,Shandong Luneng
31,193839,Rômulo,Italien,76,RM RV ZM,76,FC Genua
27,193338,Mattia Destro,Italien,76,ST,76,FC Bologna
29,193311,Philipp Bargfrede,Deutschland,76,ZDM,76,Werder Bremen
27,193290,Martin Braithwaite,Dänemark,76,ST LF ZOM,77,FC Middlesbrough
31,192722,Romain Hamouma,Frankreich,76,RM,76,AS St. Etienne
27,192445,Daniel Ginczek,Deutschland,76,ST,77,VfL Wolfsburg
29,192427,Júnior Caiçara,Brasilien,76,RV RM,76,Medipol Başakşehir
25,191783,Valon Berisha,Kosovo,76,LM ZM ZOM,79,Lazio Rom
26,191032,Gökhan Töre,Türkei,76,RM LM,77,Besiktas
32,190971,Osvaldo Alonso,Kuba,76,ZDM ZM,76,Seattle Sounders
31,190919,Fredy Montero,Kolumbien,76,ST MS,76,Sporting CP
32,190854,Peter Pekarík,Slowakei,76,RV,76,Hertha BSC
28,190761,Tolgay Arslan,Deutschland,76,ZDM ZM,77,Besiktas
28,190717,Michail Antonio,England,76,RM ST LM,76,West Ham Utd
31,190607,Darwin Quintero,Kolumbien,76,MS ST ZOM,76,Minnesota United
27,190059,Steven Zuber,Schweiz,76,LAV LM LV ZM,77,TSG Hoffenheim
27,190014,Yannis Salibur,Frankreich,76,L RM RF,76,AS St. Etienne
29,189963,Wilfried Bony,Elfenbeinküste,76,ST,76,Swansea City
27,189908,Łukasz Skorupski,Polen,76,TW,79,FC Bologna
27,189860,Kiko Femenía,Spanien,76,RV RAV RM,77,FC Watford
28,189757,Aleksandar Prijović,Serbien,76,ST MS,76,PAOK Saloniki
29,189725,Tom Cleverley,England,76,ZM ZOM,76,FC Watford
28,189615,Aaron Cresswell,England,76,LV IV LAV,76,West Ham Utd
31,189508,Víctor Vázquez,Spanien,76,ZM ZOM,76,FC Toronto
27,189484,Davide Santon,Italien,76,LV RV,76,AS Rom
31,189225,Bruno Fornaroli,Uruguay,76,ST,76,Melbourne City
28,189127,Serdar Aziz,Türkei,76,IV,78,Galatasaray
30,189043,Daniel Brosinski,Deutschland,76,RV LV LAV RAV,76,1. FSV Mainz 05
28,188879,Alfred N'Diaye,Senegal,76,L ZDM ZM,77,FC Málaga
34,188599,Mirco Antenucci,Italien,76,ST MS,76,SPAL
27,188536,Sofiane Hanni,Algerien,76,ZOM LF,77,Spartak Moskau
30,188428,Seydou Doumbia,Elfenbeinküste,76,ST,76,FC Girona
28,188397,Ronny Rodelin,Frankreich,76,ST MS LF ZOM,76,EA Guingamp
27,188166,Matt Phillips,Schottland,76,RM LM RAV,76,West Bromwich
28,188154,Lewis Holtby,Deutschland,76,ZOM ZM,76,Hamburg
28,188045,Maicón,Brasilien,76,RM LM,76,Antalyaspor
29,188044,Alan Carvalho,Brasilien,76,LF ST RF LM,76,Guangzhou
28,187702,Omar El Kaddouri,Marokko,76,ZOM ZM,76,PAOK Saloniki
29,187688,Ganso,Brasilien,76,L ZOM ZM,76,Amiens SC
35,187570,Douglas,Brasilien,76,TW,76,V. Guimarães
29,187132,Carlos Zambrano,Peru,76,IV,77,FC Basel
28,186961,Alberto Paloschi,Italien,76,ST,76,SPAL
29,186805,Jefferson Montero,Ecuador,76,LM LF,76,Swansea City
28,186801,Cheikhou Kouyaté,Senegal,76,ZDM ZM IV,76,Crystal Palace
31,186330,Theodor Gebre Selassie,Tschechische Repub.,76,RV RM,76,Werder Bremen
27,186200,Fabio Borini,Italien,76,LF RM,76,AC Mailand
27,186197,Gaël Kakuta,"Kongo, DR",76,RM MS LM ZOM,76,Rayo Vallecano
28,186190,Patrick van Aanholt,Niederlande,76,LV,76,Crystal Palace
29,186115,Kieran Gibbs,England,76,LAV LV,76,West Bromwich
31,185373,Ivelin Popov,Bulgarien,76,ZOM ST,76,Spartak Moskau
30,185181,Yoel,Spanien,76,L TW,76,Real Valladolid
33,185163,Luca Rossettini,Italien,76,L IV,76,Chievo Verona
30,184999,Maurício,Brasilien,76,ZDM,76,PAOK Saloniki
29,184858,Alan Kardec,Brasilien,76,ST RF LF,76,Chongqing SWM
30,184789,Ádám Szalai,Ungarn,76,ST,76,TSG Hoffenheim
28,184716,Joe Allen,Wales,76,ZM ZOM,76,Stoke City
28,184469,Harry Arter,Republik Irland,76,L ZM ZDM,76,Cardiff City
28,184392,Matteo Darmian,Italien,76,LV RV,76,Manchester Utd
29,184271,Younousse Sankharé,Senegal,76,ZM,76,Giron. Bordeaux
30,184190,Romain Thomas,Frankreich,76,IV,76,SCO Angers
27,184111,Christian Benteke,Belgien,76,ST,76,Crystal Palace
30,183982,Nolan Roux,Frankreich,76,ST LM,76,EA Guingamp
31,183895,Maxi Moralez,Argentinien,76,ZOM ZM,76,New York City FC
34,183883,Siphiwe Tshabalala,Südafrika,76,LM RM ZOM LF,76,BB Erzurumspor
30,183766,Bakary Koné,Burkina Faso,76,IV,76,MKE Ankaragücü
30,183714,Simon Terodde,Deutschland,76,ST,76,Köln
30,183568,Sebastian Langkamp,Deutschland,76,IV,76,Werder Bremen
29,183546,Jonathan Hogg,England,76,ZDM ZM,76,Huddersfield
32,183526,Nabil El Zhar,Marokko,76,RM,76,CD Leganés
29,183394,Moussa Sissoko,Frankreich,76,ZM RM ZDM,76,Tottenham
28,183130,Marc Albrighton,England,76,LM RM,76,Leicester City
29,183129,Ciaran Clark,Republik Irland,76,IV,77,Newcastle Utd
31,182941,Pablo Aguilar,Paraguay,76,IV,76,Cruz Azul
28,182888,Håvard Nordtveit,Norwegen,76,IV ZDM RV,77,TSG Hoffenheim
36,182736,Ricardo,Portugal,76,TW,76,GD Chaves
36,182629,Beto,Portugal,76,TW,76,Göztepe
29,182184,Dale Stephens,England,76,ZM,76,Brighton
30,182168,Andrea Ranocchia,Italien,76,IV,76,Inter Mailand
29,182152,Koo Ja Cheol,"Korea, Republik",76,ZOM ZM RM,76,FC Augsburg
29,181402,William Vainqueur,Frankreich,76,ZDM,76,Antalyaspor
29,181318,Albin Ekdal,Schweden,76,ZM ZDM IV,76,Sampdoria Genua
29,180283,Ki Sung Yueng,"Korea, Republik",76,ZM ZDM,76,Newcastle Utd
30,179954,Thomas Kraft,Deutschland,76,TW,76,Hertha BSC
29,179746,Sam Vokes,Wales,76,ST,76,FC Burnley
29,179696,Emiliano Insúa,Argentinien,76,LV LAV,76,VfB Stuttgart
30,178614,Varela,Kap Verde,76,IV,76,PAOK Saloniki
31,178160,Thomas Mangani,Frankreich,76,ZM,76,SCO Angers
31,178115,Lazaros Christodoulopoulos,Griechenland,76,LM RM,76,Olympiacos CFP
30,178031,Paul Baysse,Frankreich,76,L IV,76,SM Caen
31,177569,Jonathan De Guzmán,Niederlande,76,ZM ZDM ZOM,76,Frankfurt
32,177553,Vieirinha,Portugal,76,LV RM,76,PAOK Saloniki
32,177392,Dieumerci Mbokani,"Kongo, DR",76,ST,76,Royal Antwerp FC
33,177134,Demba Ba,Senegal,76,ST RF LF,76,Shanghai Shenhua
30,177019,Fabian Lustenberger,Schweiz,76,ZDM IV,76,Hertha BSC
35,176894,Mossoró,Brasilien,76,ZOM,76,Medipol Başakşehir
31,176483,Dmytro Chygrynskyi,Ukraine,76,IV,76,AEK Athen
28,176237,Jozy Altidore,USA,76,ST,76,FC Toronto
36,174381,Cristian Riveros,Paraguay,76,ZM ZDM,76,Freie Spieler
30,173432,Héctor Moreno,Mexiko,76,IV LV,76,Real Sociedad
31,173204,Luca Antonelli,Italien,76,LV,76,FC Empoli
35,172937,Glenn Murray,England,76,ST,76,Brighton
32,172768,Andrew Surman,England,76,ZM ZDM,76,FC Bournemouth
29,172553,Jonas Lössl,Dänemark,76,TW,76,Huddersfield
30,172203,Fraser Forster,England,76,TW,77,FC Southampton
32,172143,Lasse Schøne,Dänemark,76,ZM ZDM,76,Ajax Amsterdam
33,172018,Jonatan Maidana,Argentinien,76,IV,76,River Plate
31,171972,James McArthur,Schottland,76,ZM RM LM,76,Crystal Palace
30,171875,Caner Erkin,Türkei,76,LV LM,76,Besiktas
31,171018,Mario Suárez,Spanien,76,ZM ZDM IV,76,Guizhou Hengfeng
32,169051,Fredy Guarín,Kolumbien,76,ZM ZDM,76,Shanghai Shenhua
31,168326,Salvatore Bocchetti,Italien,76,IV,76,Spartak Moskau
33,167665,Nicolás Domingo,Argentinien,76,ZDM ZM IV,76,Independiente
33,165536,Gustavo Cabral,Argentinien,76,IV,76,Celta Vigo
35,164985,Cyril Théréau,Frankreich,76,LF MS,76,AC Florenz
33,163761,Curtis Davies,England,76,IV,76,Derby County
35,163488,David Limberský,Tschechische Repub.,76,LV RV,76,Viktoria Pilsen
32,163301,Jonathan Orozco,Mexiko,76,TW,76,Santos Laguna
33,162131,Llorente,Spanien,76,ST,76,Tottenham
33,161938,Mauro Boselli,Argentinien,76,ST,76,León
33,161805,Valon Behrami,Schweiz,76,ZDM ZM,76,Udinese Calcio
32,158942,Léo Matos,Brasilien,76,RV LV RM,76,PAOK Saloniki
31,158905,Pirmin Schwegler,Schweiz,76,ZDM ZM,76,Hannover 96
32,158138,Aaron Hunt,Deutschland,76,ZOM RM ZM,76,Hamburg
36,156433,Alfredo Talavera,Mexiko,76,TW,76,Toluca
31,155887,Michael Bradley,USA,76,ZDM ZM IV,76,FC Toronto
35,152993,Renato Civelli,Argentinien,76,IV,76,Banfield
31,152879,Mark Noble,England,76,ZM ZDM,76,West Ham Utd
33,152554,Gaël Clichy,Frankreich,76,LV,76,Medipol Başakşehir
34,147621,Alexandr Samedov,Russland,76,RM,76,Spartak Moskau
35,146963,Javier Pinola,Argentinien,76,IV,76,River Plate
34,146952,Iván Cuéllar,Spanien,76,TW,76,CD Leganés
31,146296,Andrés Fernández,Spanien,76,TW,76,FC Villarreal
33,144429,Oscar Wendt,Schweden,76,LV LM,76,M'gladbach
33,143699,Gökhan Gönül,Türkei,76,RV,76,Besiktas
33,143121,José Sosa,Argentinien,76,ZM ZOM,76,Trabzonspor
34,142959,Mariano Barbosa,Argentinien,76,TW,76,FC Villarreal
33,142784,Pablo Zabaleta,Argentinien,76,RV RAV,76,West Ham Utd
34,142780,Gonzalo Rodríguez,Argentinien,76,IV,76,San Lorenzo
37,139062,Willy Caballero,Argentinien,76,TW,76,FC Chelsea
33,138456,Diego Tardelli,Brasilien,76,ZOM ST,76,Shandong Luneng
33,134779,Jimmy Briand,Frankreich,76,ST,76,Giron. Bordeaux
34,111661,Carlos Idriss Kameni,Kamerun,76,TW,76,Fenerbahce
35,47201,Silvio Proto,Belgien,76,TW,76,Lazio Rom
40,14907,Albano Bizzarri,Argentinien,76,TW,76,Foggia
26,245683,Konan Gilles Fofana,Elfenbeinküste,75,ST,75,Freie Spieler
26,245682,Kouamé Konan Traoré,Elfenbeinküste,75,ZOM ZM,75,Freie Spieler
25,244373,Vitaliy Buyalskyi,Ukraine,75,ZM ZOM ZDM,80,Dynamo Kiew
20,244260,Dani Olmo,Spanien,75,LM ZOM,85,Dinamo Zagreb
31,243238,Júnior Moraes,Brasilien,75,ST,75,Schachtar Donezk
22,241827,Martín,Spanien,75,RV,80,D. Alavés
20,240976,Marcelo Saracchi,Uruguay,75,LV,85,RB Leipzig
21,240900,Unai Núñez,Spanien,75,IV,83,Athletic Bilbao
22,240898,Francis,Spanien,75,RM RAV RV,80,Betis Sevilla
29,240493,Alexandros Paschalakis,Griechenland,75,TW,76,PAOK Saloniki
26,239872,Pablo Santos,Brasilien,75,IV,78,SC Braga
28,239212,Carlitos,Spanien,75,ST,75,Legia Warschau
21,238359,Wendel,Brasilien,75,ZM,85,Sporting CP
22,237604,Alan Franco,Argentinien,75,IV,85,Independiente
24,237556,Christian Luyindama,"Kongo, DR",75,IV ZDM,80,Standard Lüttich
24,237303,Omar Kharbin,Syrien,75,ST,79,Al Hilal
21,237211,Yuri Ribeiro,Portugal,75,LV,81,SL Benfica
19,237034,Juan Camilo Hernández,Kolumbien,75,L ST RM LM MS,82,SD Huesca
19,236920,Justin Kluivert,Niederlande,75,LF RF,86,AS Rom
23,236792,Tomáš Souček,Tschechische Repub.,75,ZDM,83,Slavia Prag
23,236331,Erick Cabaco,Uruguay,75,IV,81,UD Levante
23,236311,Marko Rog,Kroatien,75,ZM,81,SSC Neapel
21,236276,Arnaut Danjuma Groeneveld,Niederlande,75,LM RM ST,84,Club Brügge
22,236245,Alberth Elis,Honduras,75,RM RF ST,82,Houston Dynamo
21,235945,Marc Roca,Spanien,75,ZDM ZM LM,86,Esp. Barcelona
18,235883,Ryan Sessegnon,England,75,LF LV,88,FC Fulham
20,235663,Guus Til,Niederlande,75,ZOM ZM,82,AZ Alkmaar
22,235634,Ghislain Konan,Elfenbeinküste,75,LV,81,Stade Reims
19,235454,Malang Sarr,Frankreich,75,IV LV,84,OGC Nizza
22,235424,Diadie Samassékou,Mali,75,ZDM,85,RB Salzburg
20,235212,Achraf Hakimi,Marokko,75,L RV LV,85,Dortmund
30,235042,Dimitri Liénard,Frankreich,75,ZM LM,75,RC Strasbourg
20,234986,Panagiotis Retsos,Griechenland,75,IV RV LV,85,Leverkusen
23,234777,Zack Steffen,USA,75,TW,84,Columbus Crew
19,234568,Gedson Fernandes,Portugal,75,ZM,86,SL Benfica
26,234201,Tchê Tchê,Brasilien,75,ZM ZDM,78,Dynamo Kiew
21,233299,Felipe Vizeu,Brasilien,75,ST,87,Udinese Calcio
19,233064,Mason Mount,England,75,L ZOM ZM,86,Derby County
18,233049,Jadon Sancho,England,75,LM LF,89,Dortmund
23,232805,Bernardo,Brasilien,75,LV RV,80,Brighton
22,232119,Çağlar Söyüncü,Türkei,75,IV,83,Leicester City
20,231826,Yann Karamoh,Frankreich,75,L RM RF,89,Giron. Bordeaux
23,231545,Miguel Silva,Portugal,75,TW,80,V. Guimarães
20,231235,Kelvin Amian,Frankreich,75,RV IV,83,FC Toulouse
20,231102,Ludovic Blas,Frankreich,75,RM ZM LM,84,EA Guingamp
22,230965,Nahitan Nández,Uruguay,75,ZM ZDM RM,85,Buenos Aires
23,230936,Ádám Nagy,Ungarn,75,ZDM,82,FC Bologna
21,230767,Renato Sanches,Portugal,75,ZM,84,FC Bayern
23,230564,Mijat Gaćinović,Serbien,75,ZM LM ZOM RF,81,Frankfurt
26,230507,Nicholas Aldair,Brasilien,75,ST,75,Fluminense
26,230475,Adilson Edrada,Brasilien,75,ZOM,75,Santos
26,230469,Ailton Guevara,Brasilien,75,ZOM MS ST,75,América
34,230468,José Mirazar,Brasilien,75,LF ZOM,75,Grêmio
26,230465,Allan Bardinho,Brasilien,75,ZOM ZM,75,Botafogo
26,230457,Gabrisco Aníbal,Brasilien,75,ZDM ZM,75,Paraná
26,230408,Fabrio Farinha,Brasilien,75,ZOM LM,75,Atlético Mineiro
34,230381,Kaimo Lima,Brasilien,75,IV ZDM LV,75,Fluminense
26,230348,Lafortiscinho,Brasilien,75,LV,75,Botafogo
34,230323,Kaíquão Castro,Brasilien,75,TW,75,Fluminense
26,230274,Dani Rochelinhas,Brasilien,75,ZOM ZM,75,Chapecoense
26,230252,Jorginhson,Brasilien,75,ZDM ZM ZOM,75,Vitória
26,230229,Otávio Cairinho,Brasilien,75,IV RV,75,Internacional
30,230227,Caio Nunson,Brasilien,75,IV LV,75,Vitória
26,230189,Silas Almeim,Brasilien,75,LV LM,75,Vitória
34,230165,Simão Donatinho,Brasilien,75,TW,75,Cruzeiro
22,230042,Youssef Aït Bennasser,Marokko,75,ZM,83,AS Monaco
20,230005,Tom Davies,England,75,ZM ZOM ZDM,84,FC Everton
21,229764,Córdoba,Spanien,75,LF,83,Athletic Bilbao
22,229723,Mathias Jensen,Dänemark,75,ZM,81,Celta Vigo
27,229624,Sergi Guardiola,Spanien,75,L ST,76,FC Getafe
22,229453,Gil Dias,Portugal,75,L RF RM,82,Notting. Forest
23,229391,Palhinha,Portugal,75,L ZDM ZM,82,SC Braga
22,229270,Mauricio Lemos,Uruguay,75,L IV,80,Sassuolo Calcio
26,229037,Borja Valle,Spanien,75,ST LM,78,Depor. La Coruña
26,228666,Brandley Kuwas,Curaçao,75,RF,76,Heracles Almelo
21,228635,Borja Mayoral,Spanien,75,L ST,83,UD Levante
22,228302,Pedraza,Spanien,75,LM LV,80,FC Villarreal
23,228295,Rob Holding,England,75,IV,83,FC Arsenal
24,227508,Melero,Spanien,75,ZDM ZM ZOM,81,SD Huesca
23,227222,Frédéric Guilbert,Frankreich,75,RV RM RAV,84,SM Caen
23,226777,Cyle Larin,Kanada,75,ST,82,Besiktas
23,226637,Rubén Duarte,Spanien,75,LV,80,D. Alavés
24,226537,Vincent Janssen,Niederlande,75,ST,79,Tottenham
26,226536,Omar Colley,Gambia,75,IV,80,Sampdoria Genua
22,226414,Marcus Coco,Frankreich,75,LM LF RM,81,EA Guingamp
23,226376,Kaku,Paraguay,75,ZOM RM,83,NY Red Bulls
24,226221,Aritz Elustondo,Spanien,75,IV RV,79,Real Sociedad
26,226215,Sabin Merino,Spanien,75,L LF ST RF,76,CD Leganés
21,225945,Thiago Maia,Brasilien,75,ZDM ZM,82,LOSC Lille
24,225878,Cecilio Domínguez,Paraguay,75,LM ZOM RM,79,América
