id,overall,name,position,age,team,nation,edition
2,7486,Viqueira,ZM,34,Xerez C.D.,Spanien,fifa_2010
3,7475,Daniel Ngom Kome,MS,29,C.D. Tenerife,Kamerun,fifa_2010
4,7480,David Lopez,RFL,26,Athletic Club de Bilbao,Spanien,fifa_2010
5,7478,Fabien Audard,TW,31,FC Lorient Bretagne Sud,Frankreich,fifa_2010
6,7478,Sascha Riether,RAV,26,VfL Wolfsburg,Deutschland,fifa_2010
7,7478,Andreas Wolf,IV,27,1. FC NÃ¼rnberg,Deutschland,fifa_2010
8,7480,MartÃ­,ZM,34,R.C.D. Mallorca,Spanien,fifa_2010
9,7483,Garrido,LV,24,Manchester City,Spanien,fifa_2010
10,7476,Riesgo,TW,25,Real Sociedad,Spanien,fifa_2010
11,7476,Sergio,IV,32,Club AtlÃ©tico Osasuna,Spanien,fifa_2010
12,7477,Carmelo,RM,26,Real Sporting de GijÃ³n,Spanien,fifa_2010
13,7483,Corominas,MS,26,R.C.D. Espanyol,Spanien,fifa_2010
14,7478,Crusat,LFL,27,U.D. AlmerÃ­a,Spanien,fifa_2010
15,7484,Peter LÃ¸venkrands,LA,29,Newcastle United,DÃ¤nemark,fifa_2010
16,7479,Johan Audel,ST,25,Valenciennes FC,Frankreich,fifa_2010
17,7478,Gabri,ZM,30,Ajax,Spanien,fifa_2010
18,7480,Christian Grindheim,ZM,26,sc Heerenveen,Norwegen,fifa_2010
19,7480,Sergio AlmirÃ³n,ZM,28,Bari,Argentinien,fifa_2010
20,7477,Markus Feulner,ZM,27,Borussia Dortmund,Deutschland,fifa_2010
21,7478,Simone Padoin,LM,25,Atalanta,Italien,fifa_2010
22,7477,Oka Nikolov,TW,35,Eintracht Frankfurt,Mazedonien,fifa_2010
23,7478,Neca,ZOM,29,Ankaraspor,Portugal,fifa_2010
24,7477,Davide Possanzini,ST,33,Brescia,Italien,fifa_2010
25,7481,Derek Owusu Boateng,ZM,26,Getafe C.F.,Ghana,fifa_2010
26,7484,Efstathios Tavlaridis,IV,29,A.S. Saint-Etienne,Griechenland,fifa_2010
27,7482,Nicky Shorey,LV,28,Aston Villa,England,fifa_2010
28,7478,Marcus Hahnemann,TW,37,Wolverhampton Wanderers,USA,fifa_2010
29,7477,TomÃ¡Å¡ HÃ¼bschman,IV,27,Czech Republic,Tschechische Repub.,fifa_2010
30,7476,Erik Edman,LV,30,Wigan Athletic,Schweden,fifa_2010
1,7483,Andy Reid,LM,27,Sunderland,Republik Irland,fifa_2010
2,7478,PÃ©ter Halmosi,LM,29,Hull City,Ungarn,fifa_2010
3,7478,Jason Roberts,ST,31,Blackburn Rovers,Grenada,fifa_2010
4,7475,Aranda,ST,29,Club AtlÃ©tico Osasuna,Spanien,fifa_2010
5,7475,Cesare Natali,IV,30,Fiorentina,Italien,fifa_2010
6,7475,Barkero,LM,30,C.D. Numancia,Spanien,fifa_2010
7,7477,Jody Viviani,TW,27,Grenoble Foot 38,Frankreich,fifa_2010
8,7477,Florian Kringe,ZM,27,Hertha BSC,Deutschland,fifa_2010
9,7477,Blaise Nkufo,ST,34,FC Twente,Schweiz,fifa_2010
10,7475,Peter Wisgerhof,IV,29,FC Twente,Niederlande,fifa_2010
11,7480,Kenny Miller,ST,29,Rangers,Schottland,fifa_2010
12,7478,Jan Å imÃ¡k,ZOM,30,VfB Stuttgart,Tschechische Repub.,fifa_2010
13,7476,GrÃ©gory Thil,ST,29,U.S. Boulogne Cote D'Opale,Frankreich,fifa_2010
14,7480,Matthew Etherington,LFL,28,Stoke City,England,fifa_2010
15,7476,Selim Benachour,ZOM,27,MÃ¡laga C.F.,Tunesien,fifa_2010
16,7485,Alhassane Keita,ST,26,R.C.D. Mallorca,Guinea,fifa_2010
17,7479,Maik Franz,IV,28,Eintracht Frankfurt,Deutschland,fifa_2010
18,7476,Wilfried Dalmat,RFL,27,Standard de LiÃ¨ge,Frankreich,fifa_2010
19,7480,Eric Djemba-Djemba,ZDM,28,Odense Boldklub,Kamerun,fifa_2010
20,7476,Habib Bamogo,ST,27,OGC Nice,Frankreich,fifa_2010
21,7478,Anthar Yahia,IV,27,VfL Bochum,Algerien,fifa_2010
22,7475,JuliÃ¡n Speroni,TW,30,Crystal Palace,Argentinien,fifa_2010
23,7479,PuÃ±al,ZDM,33,Club AtlÃ©tico Osasuna,Spanien,fifa_2010
24,7476,Mantorras,ST,27,Sport Lisboa Benfica,Angola,fifa_2010
25,7483,Raphael SchÃ¤fer,TW,30,1. FC NÃ¼rnberg,Deutschland,fifa_2010
26,7481,Mikael Forssell,ST,28,Hannover 96,Finnland,fifa_2010
27,7475,Thomas Manfredini,IV,29,Atalanta,Italien,fifa_2010
28,7476,Dwayne De Rosario,ZOM,31,Toronto FC,Kanada,fifa_2010
29,7482,Jerzy Dudek,TW,36,Real Madrid C.F.,Polen,fifa_2010
30,7477,GaÃ«l Danic,LFL,27,Valenciennes FC,Frankreich,fifa_2010
1,7479,Reinaldo,ST,30,Botafogo,Brasilien,fifa_2010
2,7475,Carlos Bocanegra,IV,30,Stade Rennais FC,USA,fifa_2010
3,7477,Young Pyo Lee,RAV,32,Korea Republic,"Korea, Republik",fifa_2010
4,7477,Scott Chipperfield,LM,33,FC Basel 1893,Australien,fifa_2010
5,7479,Romeo Castelen,RFL,26,Hamburger SV,Niederlande,fifa_2010
6,7486,KlÃ©berson,ZM,30,Flamengo,Brasilien,fifa_2010
7,7480,Tobias Linderoth,ZDM,30,Galatasaray SK,Schweden,fifa_2010
8,7478,Rade Prica,ST,29,Rosenborg BK,Schweden,fifa_2010
9,7478,Adriano,ST,30,SC Braga,Brasilien,fifa_2010
10,7478,Derlei,ST,34,Salvador,Brasilien,fifa_2010
11,7478,Anders Svensson,ZM,33,IF Elfsborg,Schweden,fifa_2010
12,7475,Wade Elliott,RM,30,Burnley,England,fifa_2010
13,7479,Nicolas Penneteau,TW,28,Valenciennes FC,Frankreich,fifa_2010
14,7476,Dudu Aouate,TW,31,R.C.D. Mallorca,Israel,fifa_2010
15,7478,Teemu Tainio,ZM,29,Birmingham City,Finnland,fifa_2010
16,7477,Orbaiz,ZDM,30,Athletic Club de Bilbao,Spanien,fifa_2010
17,7476,Christoph Dabrowski,ZDM,31,VfL Bochum,Deutschland,fifa_2010
18,7482,Habib Beye,RV,31,Aston Villa,Senegal,fifa_2010
19,7481,Olivier Kapo,LA,28,Wigan Athletic,Frankreich,fifa_2010
20,7476,Marcel Maltritz,IV,30,VfL Bochum,Deutschland,fifa_2010
21,7478,Bastian Reinhardt,IV,33,Hamburger SV,Deutschland,fifa_2010
22,7479,Traianos Dellas,IV,33,Greece,Griechenland,fifa_2010
23,7487,Marcelo Daniel Gallardo,ZOM,33,River Plate,Argentinien,fifa_2010
24,7483,Oliver Neuville,MS,36,Borussia M'gladbach,Deutschland,fifa_2010
25,7484,Danijel Ljuboja,ST,30,Grenoble Foot 38,Serbien,fifa_2010
26,7485,Belenguer,IV,36,Getafe C.F.,Spanien,fifa_2010
27,7481,Mark Viduka,ST,33,Australia,Australien,fifa_2010
28,7479,Dario Å imiÄ,IV,33,AS Monaco FC,Kroatien,fifa_2010
29,7475,HÃ©lder RosÃ¡rio,IV,29,MÃ¡laga C.F.,Portugal,fifa_2010
30,7475,Simone Vergassola,ZM,33,Siena,Italien,fifa_2010
1,7484,Max Tonetto,LAV,34,Roma,Italien,fifa_2010
2,7480,Franck Jurietti,LV,34,Girondins de Bordeaux,Frankreich,fifa_2010
3,7484,Olivier Monterrubio,LM,33,FC Lorient Bretagne Sud,Frankreich,fifa_2010
4,7485,Giovanni Van Bronckhorst,ZDM,34,Feyenoord,Niederlande,fifa_2010
5,7476,Adama Coulibaly,IV,28,AJ Auxerre,Mali,fifa_2010
6,7477,Bruno Cirillo,IV,32,PAOK,Italien,fifa_2010
7,7480,StÃ©phane Cassard,TW,36,RC Strasbourg,Frankreich,fifa_2010
8,7477,Edouard CissÃ©,ZDM,31,Olympique de Marseille,Frankreich,fifa_2010
9,7480,Christian Brocchi,ZDM,33,Lazio,Italien,fifa_2010
10,7480,Peter Bernard Luccin,ZM,30,Real Zaragoza,Frankreich,fifa_2010
11,7475,Richard Dunne,IV,29,Manchester City,Republik Irland,fifa_2010
12,7485,Robert KovaÄ,IV,35,Croatia,Kroatien,fifa_2010
13,7483,Dida,TW,35,Milan,Brasilien,fifa_2010
14,7487,Ulrich RamÃ©,TW,36,Girondins de Bordeaux,Frankreich,fifa_2010
15,7483,Gerardo Torrado,ZDM,30,Cruz Azul,Mexiko,fifa_2010
16,7483,Kevin Phillips,ST,36,Birmingham City,England,fifa_2010
17,7477,Matthew Amoah,ST,28,NAC Breda,Ghana,fifa_2010
18,7476,Kew Jaliens,IV,30,AZ Alkmaar,Niederlande,fifa_2010
19,7476,Leonardo,LFL,26,NAC Breda,Brasilien,fifa_2010
20,7480,Erik Nevland,ST,31,Fulham,Norwegen,fifa_2010
21,7480,Aimo Stefano Diana,RM,31,F. Torino,Italien,fifa_2010
22,7479,Yildiray BastÃ¼rk,ZOM,30,VfB Stuttgart,TÃ¼rkei,fifa_2010
23,7476,Daniele Franceschini,ZM,33,Sampdoria,Italien,fifa_2010
24,7477,Francesco Cozza,ZOM,35,Salerno,Italien,fifa_2010
25,7479,Ousmane Dabo,ZDM,32,Lazio,Frankreich,fifa_2010
26,7478,Christophe Landrin,RM,32,A.S. Saint-Etienne,Frankreich,fifa_2010
27,7381,Vasilios Koutsianikoulis,LFL,21,PAOK,Griechenland,fifa_2010
28,7379,Ivan ObradoviÄ,LV,21,Real Zaragoza,Serbien,fifa_2010
29,7382,Lassad,ST,23,R.C. Deportivo,Frankreich,fifa_2010
30,7379,Thiago Humberto,ZOM,24,Barueri,Brasilien,fifa_2010
1,7384,Neymar,LA,17,Santos,Brasilien,fifa_2010
2,7374,Willians,ZDM,23,Flamengo,Brasilien,fifa_2010
3,7386,Carlos Darwin Quintero,ST,21,Santos Laguna,Kolumbien,fifa_2010
4,7377,Eyong Tarkang Enoh,ZDM,23,Ajax,Kamerun,fifa_2010
5,7390,Jack Wilshere,ZOM,17,Arsenal,England,fifa_2010
6,7388,JosÃ© Baxter,MS,17,Everton,England,fifa_2010
7,7384,Simao,ZDM,21,Panathinaikos FC,Mosambik,fifa_2010
8,7383,Camacho,ZDM,19,AtlÃ©tico de Madrid,Spanien,fifa_2010
9,7384,Marlos,RM,21,SÃ£o Paulo,Brasilien,fifa_2010
10,7381,Danny Morais,IV,24,I. Porto Alegre,Brasilien,fifa_2010
11,7385,Alberto Paloschi,ST,19,Parma,Italien,fifa_2010
12,7385,Danny Welbeck,MS,18,Manchester United,England,fifa_2010
13,7376,Djalma,LFL,24,CS MarÃ­timo,Angola,fifa_2010
14,7379,Carlinhos ParaÃ­ba,ZOM,26,Coritiba,Brasilien,fifa_2010
15,7375,Luis MorÃ¡n,RFL,22,Real Sporting de GijÃ³n,Spanien,fifa_2010
16,7380,Azpilicueta,RAV,20,Club AtlÃ©tico Osasuna,Spanien,fifa_2010
17,7381,Stefano Celozzi,RAV,20,VfB Stuttgart,Deutschland,fifa_2010
18,7377,Anthony Mounier,LFL,21,OGC Nice,Frankreich,fifa_2010
19,7383,Yohan Mollo,RFL,20,AS Monaco FC,Frankreich,fifa_2010
20,7383,Dirk Marcellis,IV,21,PSV,Niederlande,fifa_2010
21,7377,Slobodan RajkoviÄ,IV,20,FC Twente,Serbien,fifa_2010
22,7386,Fabian Delph,ZM,19,Aston Villa,England,fifa_2010
23,7376,JÃºlio CÃ©sar,LM,27,GoiÃ¢nia,Brasilien,fifa_2010
24,7381,AurÃ©lien Chedjou,IV,24,LOSC Lille MÃ©tropole,Kamerun,fifa_2010
25,7379,Nordin Amrabat,RFL,22,PSV,Niederlande,fifa_2010
26,7379,Luis Alberto BolaÃ±os,RA,24,I. Porto Alegre,Ecuador,fifa_2010
27,7377,Paul Alo'o Efoulou,ST,25,A.S. Nancy Lorraine,Kamerun,fifa_2010
28,7378,Marek Äech,TW,33,Lokomotiv Moskva,Tschechische Repub.,fifa_2010
29,7374,TomÃ¡Å¡ PoÅ¡tulka,TW,35,Viktoria PlzeÅ,Tschechische Repub.,fifa_2010
30,7381,MÃ¡rcio Azevedo,LAV,23,AtlÃ©tico Paranaense,Brasilien,fifa_2010
1,7380,Marek SuchÃ½,IV,21,Slavia Praha,Tschechische Repub.,fifa_2010
2,7375,Petr PapouÅ¡ek,RM,32,Slovan Liberec,Tschechische Repub.,fifa_2010
3,7376,Felipe,ST,31,GoiÃ¢nia,Brasilien,fifa_2010
4,7377,Makoto Hasebe,ZM,25,VfL Wolfsburg,Japan,fifa_2010
5,7383,Everton,ZOM,20,Flamengo,Brasilien,fifa_2010
6,7384,Martin Fillo,RM,23,Viking FK,Tschechische Repub.,fifa_2010
7,7374,MagrÃ£o,TW,32,S. Recife,Brasilien,fifa_2010
8,7384,Ben Sahar,ST,20,R.C.D. Espanyol,Israel,fifa_2010
9,7378,JosÃ© Shaffer,LAV,23,Sport Lisboa Benfica,Argentinien,fifa_2010
10,7379,Diego Costa,ST,20,Real Valladolid C.F.,Brasilien,fifa_2010
11,7382,Emiliano Insua,LAV,20,Liverpool,Argentinien,fifa_2010
12,7378,Marcos Camozzato,RAV,26,Standard de LiÃ¨ge,Brasilien,fifa_2010
13,7376,Charlie Mulgrew,LV,23,Aberdeen,Schottland,fifa_2010
14,7379,Jeremain Lens,ST,21,AZ Alkmaar,Niederlande,fifa_2010
15,7375,Wout Brama,ZM,23,FC Twente,Niederlande,fifa_2010
16,7374,Marius Zaliukas,IV,25,Heart of Midlothian,Litauen,fifa_2010
17,7376,Nikola DrinÄiÄ,ZDM,24,Amkar Perm,Montenegro,fifa_2010
18,7379,Karim Matmour,RA,24,Borussia M'gladbach,Algerien,fifa_2010
19,7378,Lazaros Christodoulopoulos,LA,22,Panathinaikos FC,Griechenland,fifa_2010
20,7382,Bueno,MS,21,Real Valladolid C.F.,Spanien,fifa_2010
21,7379,Abdel Kader Ghezzal,MS,24,Siena,Frankreich,fifa_2010
22,7378,Ãmit Korkmaz,LM,23,Eintracht Frankfurt,Ãsterreich,fifa_2010
23,7380,David N'Gog,ST,20,Liverpool,Frankreich,fifa_2010
24,7383,Ismail Aissati,ZOM,21,Ajax,Marokko,fifa_2010
25,7380,Hugo Patricio Droguett,ZOM,26,Monarcas Morelia,Chile,fifa_2010
26,7383,Sebastian Boenisch,LV,22,Werder Bremen,Deutschland,fifa_2010
27,7374,Viafara,TW,31,Salvador,Kolumbien,fifa_2010
28,7378,Dady,ST,28,Club AtlÃ©tico Osasuna,Kap Verde,fifa_2010
29,7381,HÃ©lder Barbosa,LFL,22,VitÃ³ria de SetÃºbal,Portugal,fifa_2010
30,7375,Tom De Sutter,ST,24,RSC Anderlecht,Belgien,fifa_2010
1,7378,Jan Äurica,IV,28,Lokomotiv Moskva,Slowakei,fifa_2010
2,7375,Maynor Figueroa,LV,26,Wigan Athletic,Honduras,fifa_2010
3,7378,Cristian Riveros,ZM,26,Cruz Azul,Paraguay,fifa_2010
4,7384,Adrian,ST,21,R.C. Deportivo,Spanien,fifa_2010
5,7377,Michel,ZDM,23,Real Sporting de GijÃ³n,Spanien,fifa_2010
6,7380,Gareth Bale,LV,20,Tottenham Hotspur,Wales,fifa_2010
7,7383,HÃ©ctor Moreno,IV,21,AZ Alkmaar,Mexiko,fifa_2010
8,7377,De las Cuevas,LM,23,Real Sporting de GijÃ³n,Spanien,fifa_2010
9,7382,Socratis Papastathopoulos,IV,21,Genoa,Griechenland,fifa_2010
10,7382,Niklas Moisander,IV,23,AZ Alkmaar,Finnland,fifa_2010
11,7378,Leandro AndrÃ©s Gioda,IV,24,Xerez C.D.,Argentinien,fifa_2010
12,7375,Leobardo LÃ³pez,IV,25,Pachuca,Mexiko,fifa_2010
13,7375,Nauzet,RM,24,Real Valladolid C.F.,Spanien,fifa_2010
14,7379,Mario SuÃ¡rez,ZM,22,R.C.D. Mallorca,Spanien,fifa_2010
15,7376,Alejandro Cesar Alonso,RFL,27,AS Monaco FC,Argentinien,fifa_2010
16,7380,Wilson Tiago,ZDM,25,Monarcas Morelia,Brasilien,fifa_2010
17,7385,Lorenzo De Silvestri,RAV,21,Fiorentina,Italien,fifa_2010
18,7382,Victor Anichebe,ST,21,Everton,Nigeria,fifa_2010
19,7382,Armand TraorÃ©,LAV,19,Arsenal,Frankreich,fifa_2010
20,7377,Christian Eichner,LAV,26,TSG 1899 Hoffenheim,Deutschland,fifa_2010
21,7375,Adrian Ricchiuti,ZOM,31,Catania,Argentinien,fifa_2010
22,7378,David Lafata,ST,27,FK Baumit Jablonec,Tschechische Repub.,fifa_2010
23,7380,Acasiete,IV,31,U.D. AlmerÃ­a,Peru,fifa_2010
24,7379,Ari,ST,23,AZ Alkmaar,Brasilien,fifa_2010
25,7378,Asamoah Gyan,ST,23,Stade Rennais FC,Ghana,fifa_2010
26,7384,Issiar Dia,RA,22,A.S. Nancy Lorraine,Senegal,fifa_2010
27,7377,Viktor Fayzulin,RM,23,Zenit St. Petersburg,Russland,fifa_2010
28,7375,Durval,IV,29,S. Recife,Brasilien,fifa_2010
29,7381,Joo Young Park,ST,24,AS Monaco FC,"Korea, Republik",fifa_2010
30,7379,Danilinho,MS,22,Jaguares de Chiapas,Brasilien,fifa_2010
1,7380,Jonathan,RAV,23,Cruzeiro,Brasilien,fifa_2010
2,7383,Hugo,MS,26,SÃ£o Paulo,Brasilien,fifa_2010
3,7381,DarÃ­o Botinelli,ZOM,22,Atlas,Argentinien,fifa_2010
4,7382,Cristian Villagra,LAV,23,River Plate,Argentinien,fifa_2010
5,7378,Thiago Ribeiro,MS,23,Cruzeiro,Brasilien,fifa_2010
6,7379,Joe Ledley,LM,22,Cardiff City,Wales,fifa_2010
7,7378,Eugen Polanski,ZM,23,1. FSV Mainz 05,Polen,fifa_2010
8,7385,Leandro Amaral,ST,32,Flu. Rio de Janeiro,Brasilien,fifa_2010
9,7382,Valera,RM,24,AtlÃ©tico de Madrid,Spanien,fifa_2010
10,7382,Lee Wallace,LV,22,Heart of Midlothian,Schottland,fifa_2010
11,7379,Aleksandar Vasoski,IV,29,Eintracht Frankfurt,Mazedonien,fifa_2010
12,7381,Andrea Esposito,IV,23,Genoa,Italien,fifa_2010
13,7375,Roger,ST,24,Salvador,Brasilien,fifa_2010
14,7376,Juninho,IV,26,Botafogo,Brasilien,fifa_2010
15,7379,Jonny MagallÃ³n,IV,27,Guadalajara,Mexiko,fifa_2010
16,7379,SÃ©bastien Pocognoli,LAV,22,AZ Alkmaar,Belgien,fifa_2010
17,7377,Phil Bardsley,RV,24,Sunderland,England,fifa_2010
18,7375,HilÃ¡rio,TW,33,Chelsea,Portugal,fifa_2010
19,7385,Josh Simpson,LFL,26,Manisaspor,Kanada,fifa_2010
20,7378,Liam Ridgewell,IV,25,Birmingham City,England,fifa_2010
21,7379,Aristide BancÃ©,ST,24,1. FSV Mainz 05,Burkina Faso,fifa_2010
22,7383,Zapater,ZDM,24,Genoa,Spanien,fifa_2010
23,7380,Abdoulay Konko,RAV,25,Sevilla F.C.,Frankreich,fifa_2010
24,7376,Edgar Ãlvarez,RFL,29,Bari,Honduras,fifa_2010
25,7376,AndrÃ© Lima,ST,24,Botafogo,Brasilien,fifa_2010
26,7377,Stephen Hunt,LM,28,Hull City,Republik Irland,fifa_2010
27,7378,Michael Krohn-Dehli,RM,26,BrÃ¸ndby IF,DÃ¤nemark,fifa_2010
28,7379,Jean Beausejour,LFL,25,AmÃ©rica,Chile,fifa_2010
29,7377,JosÃ© Pedro,LFL,30,CF Os Belenenses,Portugal,fifa_2010
30,7381,Nico Pulzetti,ZM,25,Livorno,Italien,fifa_2010
1,7376,Simone Bentivoglio,ZM,24,Chievo Verona,Italien,fifa_2010
2,7376,Ballesteros,IV,33,Levante U.D.,Spanien,fifa_2010
3,7377,Daniel de Ridder,RM,25,Wigan Athletic,Niederlande,fifa_2010
4,7378,Rasmus Lindgren,ZM,24,Ajax,Schweden,fifa_2010
5,7381,Arizmendi,RA,25,Real Zaragoza,Spanien,fifa_2010
6,7377,GastÃ³n NicolÃ¡s FernÃ¡ndez,MS,25,Tigres U.A.N.L.,Argentinien,fifa_2010
7,7378,Jaime Correa,ZDM,30,Pachuca,Mexiko,fifa_2010
8,7378,Christophe Berra,IV,24,Wolverhampton Wanderers,Schottland,fifa_2010
9,7379,Yoan Gouffran,RM,23,Girondins de Bordeaux,Frankreich,fifa_2010
10,7379,Francisco J. RodrÃ­guez,IV,27,PSV,Mexiko,fifa_2010
11,7377,Karim Haggui,IV,25,Hannover 96,Tunesien,fifa_2010
12,7380,Fernando Arce,RM,29,Santos Laguna,Mexiko,fifa_2010
13,7374,Lolo,ZDM,25,Sevilla F.C.,Spanien,fifa_2010
14,7374,Ciro Capuano,LV,28,Catania,Italien,fifa_2010
15,7375,Nikos Spyropoulos,LV,25,Panathinaikos FC,Griechenland,fifa_2010
16,7378,Morten Moldskred,ST,29,TromsÃ¸ IL,Norwegen,fifa_2010
17,7378,Gabriel Pereyra,ZOM,31,Atlante,Argentinien,fifa_2010
18,7375,Obina,ST,26,Palmeiras,Brasilien,fifa_2010
19,7378,Roger,ZOM,27,AEK Athens,Polen,fifa_2010
20,7379,Rosinei,RM,26,AmÃ©rica,Brasilien,fifa_2010
21,7378,Kris Stadsgaard,IV,24,Rosenborg BK,DÃ¤nemark,fifa_2010
22,7384,JÃ©rÃ©my Berthod,LV,25,AJ Auxerre,Frankreich,fifa_2010
23,7384,Ronald Zubar,IV,23,Wolverhampton Wanderers,Frankreich,fifa_2010
24,7376,Heiko Butscher,IV,29,SC Freiburg,Deutschland,fifa_2010
25,7375,Ricardo MatÃ­as VerÃ³n,ZM,28,PAOK,Argentinien,fifa_2010
26,7376,Luciano,RM,33,Chievo Verona,Brasilien,fifa_2010
27,7376,Henning Hauger,ZDM,24,StabÃ¦k Fotball,Norwegen,fifa_2010
28,7388,JiÅÃ­ JaroÅ¡Ã­k,ZM,31,Krylya Sovetov Samara,Tschechische Repub.,fifa_2010
29,7375,DÄnuÅ£ Dumitru Coman,TW,30,Romania,RumÃ¤nien,fifa_2010
30,7380,Juan RodrÃ­guez,ZM,27,R.C. Deportivo,Spanien,fifa_2010
1,7380,Juanito,ZDM,29,MÃ¡laga C.F.,Spanien,fifa_2010
2,7382,Horacio Javier PÃ­nola,LAV,26,1. FC NÃ¼rnberg,Argentinien,fifa_2010
3,7385,Gabi,ZM,26,Real Zaragoza,Spanien,fifa_2010
4,7376,IvÃ¡n CuÃ©llar,TW,25,Real Sporting de GijÃ³n,Spanien,fifa_2010
5,7376,Eldar Nizamutdinov,ST,28,Spartak Moskva,Russland,fifa_2010
6,7377,Diaz de Cerio,ST,25,Athletic Club de Bilbao,Spanien,fifa_2010
7,7378,RaÃºl Bravo,LV,28,Olympiakos CFP,Spanien,fifa_2010
8,7379,Ramis,IV,24,R.C.D. Mallorca,Spanien,fifa_2010
9,7381,Gustavo Adolfo MunÃºa,TW,31,MÃ¡laga C.F.,Uruguay,fifa_2010
10,7376,Mario Bermejo,ST,30,Xerez C.D.,Spanien,fifa_2010
11,7376,Ricardo,ZM,26,C.D. Tenerife,Spanien,fifa_2010
12,7377,Orkun UÅak,TW,28,Galatasaray SK,TÃ¼rkei,fifa_2010
13,7382,Sercan YÄ±ldÄ±rÄ±m,ST,19,Bursaspor,TÃ¼rkei,fifa_2010
14,7378,Abdurrahman Dereli,RAV,28,Sivasspor,TÃ¼rkei,fifa_2010
15,7378,Ceyhun EriÅ,ZOM,32,MKE AnkaragÃ¼cÃ¼,TÃ¼rkei,fifa_2010
16,7378,Ãzden ÃngÃ¼n,TW,30,Denizlispor,TÃ¼rkei,fifa_2010
17,7382,Mauro DamiÃ¡n Rosales,MS,28,River Plate,Argentinien,fifa_2010
18,7377,Leandro FernÃ¡ndez,IV,26,Dinamo Moskva,Argentinien,fifa_2010
19,7378,Tolga Zengin,TW,25,Trabzonspor,TÃ¼rkei,fifa_2010
20,7377,Musa AydÄ±n,RM,28,Sivasspor,TÃ¼rkei,fifa_2010
21,7374,Ezequiel Alejo Carboni,ZDM,30,Catania,Argentinien,fifa_2010
22,7377,Hugo Mariano Pavone,ST,27,Real Betis BalompiÃ©,Argentinien,fifa_2010
23,7377,MartÃ­n AndrÃ©s Romagnoli,ZDM,31,Toluca,Argentinien,fifa_2010
24,7377,Fernando OrtÃ­z,IV,31,Tigres U.A.N.L.,Argentinien,fifa_2010
25,7378,JonÃ¡s GutiÃ©rrez,RM,26,Newcastle United,Argentinien,fifa_2010
26,7379,Diego SebastiÃ¡n Saja,TW,30,AEK Athens,Argentinien,fifa_2010
27,7379,Claudio Marcelo Morel RodrÃ­guez,LV,31,Boca Juniors,Paraguay,fifa_2010
28,7381,Franco Costanzo,TW,28,FC Basel 1893,Argentinien,fifa_2010
29,7374,Toni Kallio,IV,31,Fulham,Finnland,fifa_2010
30,7375,ClÃ¡udio AndrÃ©s Maldonado,ZDM,29,Flamengo,Chile,fifa_2010
1,7377,Roland JuhÃ¡sz,IV,26,RSC Anderlecht,Ungarn,fifa_2010
2,7376,TomÃ¡Å¡ DoÅ¡ek,MS,30,1. FC Brno,Tschechische Repub.,fifa_2010
3,7375,Emir SpahiÄ,IV,29,Montpellier HÃ©rault Sport Club,Bosnien-Herzegowina,fifa_2010
4,7379,Tal Ben-Haim,IV,27,Manchester City,Israel,fifa_2010
5,7382,Kenan HasagiÄ,TW,29,Ä°stanbul BB,Bosnien-Herzegowina,fifa_2010
6,7377,Chris,ZDM,31,Eintracht Frankfurt,Brasilien,fifa_2010
7,7379,DarÃ­o VerÃ³n,IV,30,U.N.A.M.,Paraguay,fifa_2010
8,7376,HernÃ¡n Cristante,TW,39,Toluca,Argentinien,fifa_2010
9,7377,Julio CÃ©sar CÃ¡ceres,IV,29,Boca Juniors,Paraguay,fifa_2010
10,7378,Felipe Baloy,IV,28,Monterrey,Panama,fifa_2010
11,7376,Glenn Loovens,IV,25,Celtic,Niederlande,fifa_2010
12,7379,JÃ©rÃ©my Morel,LAV,25,FC Lorient Bretagne Sud,Frankreich,fifa_2010
13,7379,Lee Wilkie,IV,29,Dundee United,Schottland,fifa_2010
14,7375,AndrÃ© Bikey,IV,24,Burnley,Kamerun,fifa_2010
15,7381,Omar Bravo,ST,29,Guadalajara,Mexiko,fifa_2010
16,7377,Luis Ernesto Michel,TW,30,Guadalajara,Mexiko,fifa_2010
17,7381,Luis Ernesto PÃ©rez,RM,28,Monterrey,Mexiko,fifa_2010
18,7377,Leandro Augusto,LM,32,U.N.A.M.,Mexiko,fifa_2010
19,7375,Matteo Contini,IV,29,Napoli,Italien,fifa_2010
20,7377,Eduardo GermÃ¡n Coudet,ZM,34,San Luis,Argentinien,fifa_2010
21,7379,Blerim DÅ¾emaili,ZM,23,Parma,Schweiz,fifa_2010
22,7383,Guirane N'Daw,ZDM,25,A.S. Saint-Etienne,Senegal,fifa_2010
23,7377,Stanislav VlÄek,RA,33,Slavia Praha,Tschechische Repub.,fifa_2010
24,7379,Marc Janko,ST,26,FC Red Bull Salzburg,Ãsterreich,fifa_2010
25,7383,Zander Diamond,IV,24,Aberdeen,Schottland,fifa_2010
26,7379,MichaÃ«l ChrÃ©tien,RV,25,A.S. Nancy Lorraine,Marokko,fifa_2010
27,7376,Å tÄpÃ¡n VachouÅ¡ek,ZOM,30,FK Teplice,Tschechische Repub.,fifa_2010
28,7379,Marco Storari,TW,31,Milan,Italien,fifa_2010
29,7377,LÃºcio,LAV,30,G. Porto Alegre,Brasilien,fifa_2010
30,7377,Chris Iwelumo,ST,31,Wolverhampton Wanderers,Schottland,fifa_2010
1,7378,Mauro Esposito,RA,30,Roma,Italien,fifa_2010
