age,id,name,nation,overall,position,potential,team
22,215703,Marlon Santos,Brasilien,73,L IV,83,FC Barcelona
22,215689,Andrea Petagna,Italien,73,ST,82,Atalanta Bergamo
22,215651,Samir,Brasilien,73,LV IV,80,Udinese Calcio
21,215639,Kenedy,Brasilien,73,LM ST LV,83,FC Chelsea
23,215616,Jason,Spanien,73,RM LM ST,81,UD Levante
22,215565,Matt Miazga,USA,73,L IV,83,Vitesse Arnheim
26,215331,Leonardo Jara,Argentinien,73,RV ZM,76,Boca Juniors
23,215202,Lucas Janson,Argentinien,73,LM ST,81,Tigre
33,215118,Fernando Manríquez,Chile,73,ZM ZOM,73,Uni. Concepción
30,215089,Enzo Kalinski,Argentinien,73,ZM,73,Uni. Católica
26,215083,Maximiliano Urruti,Argentinien,73,ST,74,FC Dallas
27,215056,Carlos Carbonero,Kolumbien,73,ZM RM,74,Cortuluá
30,215050,Diego Braghieri,Argentinien,73,IV,73,Lanús
27,215018,Brahian Alemán,Uruguay,73,LM ZM,73,G. La Plata
29,214771,Victor Ayala,Paraguay,73,ZM RV RM,73,Al Nassr
30,214615,Jefferson Duque,Kolumbien,73,L ST,73,Deportivo Cali
34,214603,Farid Díaz,Kolumbien,73,LV,73,Freie Spieler
27,214421,Freddy Hinestroza,Kolumbien,73,LM RM,73,Veracruz
29,214409,Ezequiel Videla,Argentinien,73,ZM ZDM,73,Racing Club
29,214392,Jefferson Cuero,Kolumbien,73,LM,73,Monarcas Morelia
28,214379,Angelo Rodríguez,Kolumbien,73,ST,73,Deportes Tolima
30,214378,David Silva,Kolumbien,73,ZM ZOM LM ZDM,73,Millonarios
24,214323,Guillermo Celis,Kolumbien,73,L ZDM,82,V. Guimarães
28,214209,Ayron del Valle,Kolumbien,73,ST,73,Millonarios
33,214190,Leandro Castellanos,Kolumbien,73,TW,73,Ind. Santa Fe
23,214129,Stiven Barreiro,Kolumbien,73,IV,81,Atlas
21,214092,Alexey Miranchuk,Russland,73,ZOM ST,80,Lokomotiv Moskau
21,213956,Adama,Spanien,73,RF RM,85,FC Middlesbrough
24,213927,Mykyta Shevchenko,Ukraine,73,TW,80,Schachtjor Donezk
23,213917,Fábio Cardoso,Portugal,73,IV,81,V. Setúbal
23,213814,Federico Di Francesco,Italien,73,LF MS RF,81,FC Bologna
23,213629,Erick Pulgar,Chile,73,ZDM ZM,79,FC Bologna
24,213620,Felipe Mora,Chile,73,ST,79,Uni. de Chile
27,213433,Fernando Tobio,Argentinien,73,IV,74,Boca Juniors
28,213061,Mu Kanazaki,Japan,73,ST,73,Kashima Antlers
26,213010,Cifuentes,Spanien,73,L RAV RV RM,76,FC Girona
23,212947,Jimmy Cabot,Frankreich,73,LM RM ST,79,FC Lorient
24,212729,Tozé,Portugal,73,ZOM RM LM,78,V. Guimarães
24,212591,Walker Zimmerman,USA,73,IV,78,FC Dallas
29,212519,Romain Philippoteaux,Frankreich,73,RM LM LF,73,FC Lorient
25,212469,Aly Ghazal,Ägypten,73,ZDM,75,Whitecaps FC
24,212273,Clinton Njie,Kamerun,73,L ST LF,78,Olym. Marseille
24,212213,Ricardo Esgaio,Portugal,73,RV LV,77,Sporting CP
25,212018,Ku Ja Ryong,"Korea, Republik",73,IV,77,Suwon Bluewings
21,211591,Moussa Dembélé,Frankreich,73,ST,85,Celtic
23,211513,Tom Lawrence,Wales,73,L LM ST RM,79,Ipswich Town
23,211385,Riza Durmisi,Dänemark,73,LV LAV,80,Betis Sevilla
24,211382,Ibrahim Amadou,Kamerun,73,ZDM ZM,81,LOSC Lille
25,211269,Guillermo Fernández,Argentinien,73,ZM ZDM,78,Godoy Cruz
31,211260,Mpho Makola,Südafrika,73,ZOM RF ZM,73,Orlando Pirates
26,211241,Rubén Peña,Spanien,73,ST LM RM RV,76,SD Eibar
22,211239,Corentin Jean,Frankreich,73,L RM LM ST,85,FC Toulouse
25,211042,Georgi Milanov,Bulgarien,73,LM RM ZOM,75,ZSKA Moskau
24,211022,Rubén García,Spanien,73,LM RM,79,UD Levante
25,210923,Mohammed Al Owais,Saudi-Arabien,73,TW,79,Al Shabab
28,210859,Vincent Laurini,Frankreich,73,RV,73,FC Empoli
22,210719,Marc-Oliver Kempf,Deutschland,73,IV,81,SC Freiburg
22,210489,Louis Schaub,Österreich,73,ZOM ZM RM,79,Rapid Wien
24,210468,Ilya Kutepov,Russland,73,IV,81,Spartak Moskau
24,210463,Darwin Machís,Venezuela,73,L LM RM ST,79,CD Leganés
22,210021,Hany Mukhtar,Deutschland,73,ZOM,84,Bröndby IF
25,210007,André Ramalho,Brasilien,73,L IV ZDM,77,Mainz 05
24,209984,Mikel Agu,Nigeria,73,ZDM,78,V. Setúbal
26,209911,Chisamba Lungu,Sambia,73,RM LM,74,FC Ural
21,209780,Siebe Schrijvers,Belgien,73,RM MS ZOM LM,82,KRC Genk
22,209769,Bilal Başaçıkoğlu,Türkei,73,RF LF,78,Feyenoord
21,209736,Victor Andrade,Brasilien,73,L RF ST RM,83,1860 München
28,209691,Jordan Adéoti,Benin,73,IV ZDM,74,SM Caen
27,209547,Stefan Mitrović,Serbien,73,IV,75,KAA Gent
23,209519,Gaëtan Laborde,Frankreich,73,ST,81,Giron. Bordeaux
26,209423,Mathieu Michel,Frankreich,73,TW,78,SCO Angers
25,209301,Maxime Poundjé,Frankreich,73,LV,78,Giron. Bordeaux
23,208977,Fahad Al Muwallad,Saudi-Arabien,73,RM LM ST,80,Al Ittihad
21,208919,Ryan Gauld,Schottland,73,ZOM ZM,84,Sporting CP
30,208916,Mohammed Al Sahlawi,Saudi-Arabien,73,ST,73,Al Nassr
24,208892,Sam Byram,England,73,RV RM,78,West Ham Utd
21,208790,Zakaria Bakkali,Belgien,73,RF LF LM,80,FC Valencia
29,208737,Eric Bicfalvi,Rumänien,73,ZOM MS ZM,73,FC Ural
27,208609,Raheem Lawal,Nigeria,73,ZDM ZM ZOM,75,Kayserispor
26,208564,Peter Ankersen,Dänemark,73,RV,76,FC Kopenhagen
22,208509,Thomas Foket,Belgien,73,RM RV,79,KAA Gent
21,208450,Andreas Pereira,Brasilien,73,L LM ZM LF,81,FC Granada
24,208364,Clinton Mata,Angola,73,RV RM,78,Sp. Charleroi
28,208277,Olivier Boumal,Kamerun,73,RM LM,73,Panathinaikos
22,208088,Sergi Samper,Spanien,73,L ZDM ZM,80,FC Granada
23,208053,Dimitrios Pelkas,Griechenland,73,ZOM RM LM ZM,79,PAOK Saloniki
23,207984,Alfonso González,Mexiko,73,ZOM LM ZM,80,Monterrey
27,207858,Dom Dwyer,USA,73,ST,74,Orlando City
23,207835,Ademilson,Brasilien,73,ST RM,79,Gamba Osaka
23,207559,Simon Tibbling,Schweden,73,ZM ZDM RF,79,FC Groningen
27,207557,Robin Olsen,Schweden,73,TW,75,FC Kopenhagen
25,207554,Viktor Claesson,Schweden,73,ZOM ZM LM,77,FC Krasnodar
25,206553,Simon Falette,Frankreich,73,IV,78,FC Metz
30,206152,Luciano Aued,Argentinien,73,ZM ZDM,73,Racing Club
26,206141,Kalifa Coulibaly,Mali,73,ST,76,KAA Gent
26,205895,Alexander Ring,Finnland,73,ZDM ZM,77,NYCFC
26,205735,Manuel Pucciarelli,Italien,73,ST MS,76,FC Empoli
27,205630,Luciano Abecasis,Argentinien,73,RV,74,Godoy Cruz
25,205469,Solomon Kverkvelia,Georgien,73,L IV LV,78,Lokomotiv Moskau
24,205431,Niclas Füllkrug,Deutschland,73,ST,77,Hannover 96
24,205363,Matteo Bianchetti,Italien,73,IV,76,Hellas Verona
24,205351,Alex Pritchard,England,73,ZOM LM,80,Norwich City
25,205257,Naïm Sliti,Tunesien,73,L LM,76,LOSC Lille
28,205194,Ewerton,Brasilien,73,L IV,73,Kaiserslautern
22,205193,Karim Rekik,Niederlande,73,IV,79,Olym. Marseille
25,205070,Portu,Spanien,73,ZM ST ZOM,78,FC Girona
24,204760,Charlie Taylor,England,73,LV,80,Leeds Utd
25,204737,Salvador Agra,Portugal,73,RF LF,76,CD Nacional
27,204687,Paweł Olkowski,Polen,73,RV RM,74,1. FC Köln
23,204612,Ole Kristian Selnæs,Norwegen,73,ZDM ZM,77,AS Saint-Étienne
27,204538,Raúl Ruidíaz,Peru,73,ST,74,Monarcas Morelia
28,204210,Florin Gardoş,Rumänien,73,IV,74,FC Southampton
25,204121,Jakub Brabec,Tschechische Repub.,73,IV,77,KRC Genk
28,203979,Marvin Bakalorz,Deutschland,73,ZDM ZM,74,Hannover 96
30,203872,Gabriel Hauche,Argentinien,73,L ST LM,73,Toluca
31,203822,Alban Meha,Kosovo,73,LM RM,73,Konyaspor
26,203793,Aron Jóhannsson,USA,73,ST,76,Bremen
26,203766,Ahmed El-Shenawy,Ägypten,73,TW,76,Freie Spieler
32,203594,Hlompho Kekana,Südafrika,73,ZDM,73,Freie Spieler
25,203581,Balliu,Spanien,73,RV,78,FC Metz
28,203544,Chris Löwe,Deutschland,73,LV,73,Huddersfield
25,203241,Luccas Claro,Brasilien,73,IV,76,Genclerbirligi
25,202944,Oscar Hiljemark,Schweden,73,L ZM ZDM,78,FC Genua
24,202848,Gianluca Caprari,Italien,73,L MS ST ZOM,80,Pescara
28,202672,Danilo Avelar,Brasilien,73,LV,73,FC Turin
27,202646,Alex Martínez,Spanien,73,LV,74,Betis Sevilla
25,202491,Tom Carroll,England,73,ZM ZDM,78,Swansea City
23,202445,Rodrigo Ely,Brasilien,73,L IV,78,Deport. Alavés
28,202408,Aden Flint,England,73,IV,75,Bristol City
32,202399,Diego Arias,Kolumbien,73,ZDM ZM,73,Atl. Nacional
25,202184,Joao Plata,Ecuador,73,LF ST,73,Real Salt Lake
26,202157,Aziz Behich,Australien,73,LV RV,75,Bursaspor
29,202142,Nacho Cases,Spanien,73,ZDM ZM,73,Sporting Gijón
25,202088,Felix Klaus,Deutschland,73,LM RM,76,Hannover 96
29,202056,Jaime Ayoví,Ecuador,73,ST,73,Freie Spieler
25,202024,Remo Freuler,Schweiz,73,ZM ZDM,78,Atalanta Bergamo
24,201976,Alfred Gomis,Senegal,73,L TW,81,Salerno
24,201943,Andreas Cornelius,Dänemark,73,ST,78,FC Kopenhagen
23,201938,Anthony Limbombe,Belgien,73,LF,80,Club Brügge
26,201917,Yacouba Sylla,Mali,73,L ZDM ZM,77,Montpellier HSC
26,201403,Álvaro,Spanien,73,ST,76,Esp. Barcelona
26,201335,Federico Santander,Paraguay,73,ST,76,FC Kopenhagen
30,201327,Fegor Ogude,Nigeria,73,ZDM ZM,73,Amkar Perm
27,201313,Camillo Ciano,Italien,73,RF LF,73,AC Cesena
25,201269,Frederik Rønnow,Dänemark,73,TW,78,Bröndby IF
25,201223,Afriyie Acquah,Ghana,73,ZM,77,FC Turin
29,201066,Dominik Kaiser,Deutschland,73,RM ZOM ZM,73,RB Leipzig
27,201016,Oliver Sorg,Deutschland,73,RV LV,74,Hannover 96
27,200912,Mihai Răduţ,Rumänien,73,LM RM ZOM,73,Lech Posen
30,200911,Bogdan Stancu,Rumänien,73,LM ST,73,Bursaspor
24,200882,Jerry Mbakogu,Nigeria,73,ST,76,Carpi
25,200841,Carl Jenkinson,England,73,RV,76,FC Arsenal
26,200677,Pedro Mendes,Portugal,73,IV,77,Stade Rennes
32,200645,Artem Fedetskyi,Ukraine,73,RV,73,Darmstadt
26,200630,James Forrest,Schottland,73,RM ZOM,74,Celtic
26,200438,Guilherme,Brasilien,73,RM,74,Legia Warschau
26,200433,Lukas Hinterseer,Österreich,73,ST RF,76,FC Ingolstadt
24,200408,Ben Gibson,England,73,IV,82,FC Middlesbrough
25,200353,Adama Soumaoro,Frankreich,73,IV RV,80,LOSC Lille
29,200212,Michael Esser,Deutschland,73,TW,74,Darmstadt
26,200110,Marco Bizot,Niederlande,73,TW,76,KRC Genk
27,200106,Aras Özbiliz,Armenien,73,RM LM,73,Besiktas
30,199986,Arbilla,Spanien,73,RV LV,73,SD Eibar
28,199840,Marco Matias,Portugal,73,LF LM,73,Sheffield Wed.
25,199809,Tino-Sven Sušić,Bosnien-Herzegowina,73,ZOM RM ZM,76,KRC Genk
25,199763,Bartosz Bereszyński,Polen,73,RV,76,Sampdoria Genua
27,199752,Sylvester Igboun,Nigeria,73,ST LM RM,74,FC Ufa
29,199661,Almog Cohen,Israel,73,ZDM ZM,73,FC Ingolstadt
25,199651,Fernando Canesín,Brasilien,73,RM,75,KV Oostende
30,199594,Montañés,Spanien,73,L LM RM,73,UD Levante
33,199517,Claiton,Brasilien,73,IV,73,Crotone
26,199490,Joselu,Spanien,73,ST LM,76,CD Lugo
29,199387,Pablo Chavarría,Argentinien,73,ST RM,73,Stade Reims
27,199274,Ilja Nestorovski,Mazedonien,73,ST LF,74,US Palermo
25,199254,João Pedro,Brasilien,73,ZOM ZM,78,Cagliari Calcio
27,199183,Kim Bo Kyung,"Korea, Republik",73,ZM,73,Kashiwa Reysol
26,199101,Raúl Lizoain,Spanien,73,TW,75,UD Las Palmas
29,199060,Georgios Tzavellas,Griechenland,73,IV LV,73,Aytemiz Alanyaspor
26,199057,Ibragim Tsallagov,Russland,73,RV ZDM,75,Zenit
26,198949,Kévin Malcuit,Frankreich,73,RV RM,76,AS Saint-Étienne
25,198904,Grant Hanley,Schottland,73,IV,78,Newcastle Utd
26,198599,Martin Linnes,Norwegen,73,RV,76,Galatasaray
27,198579,Tano Bonnin,Dominikan. Republik,73,IV RV RAV,75,CA Osasuna
26,198133,Leandro Bacuna,Curaçao,73,RV RM ZM,76,Aston Villa
27,198067,François Moubandje,Schweiz,73,LV,74,FC Toulouse
24,197926,Lorenzo Crisetig,Italien,73,L ZM ZDM,77,Crotone
25,197777,Jacopo Sala,Italien,73,RV RM ZM,78,Sampdoria Genua
25,197480,Idriss Saadi,Frankreich,73,L ST,77,KV Kortrijk
28,197238,Ibrahima Baldé,Senegal,73,ST,73,Stade Reims
28,196899,Héldon,Kap Verde,73,L LM RM,73,FC Rio Ave
31,195090,Željko Brkić,Serbien,73,TW,73,PAOK Saloniki
29,194858,Rami Gershon,Israel,73,IV,73,KAA Gent
26,194761,Borja García,Spanien,73,ZM ST LM,76,FC Girona
27,194753,Luca Marrone,Italien,73,L ZDM ZM IV,76,Zulte-Waregem
27,194727,Diego Contento,Deutschland,73,LV,74,Giron. Bordeaux
26,194334,Daniel Ayala,Spanien,73,IV,77,FC Middlesbrough
27,194171,Knowledge Musona,Simbabwe,73,ZOM LM RM,74,KV Oostende
27,194089,Christoph Moritz,Deutschland,73,ZM ZDM,73,Kaiserslautern
26,194053,Lasse Sobiech,Deutschland,73,IV,74,St. Pauli
26,193945,Necip Uysal,Türkei,73,ZDM IV RV,75,Besiktas
27,193942,Jack Colback,England,73,ZDM ZM,75,Newcastle Utd
26,193849,Conor Hourihane,Republik Irland,73,ZM,76,Aston Villa
29,193847,Osmar,Spanien,73,IV ZDM,73,FC Seoul
25,193706,Dario Dumić,Bosnien-Herzegowina,73,IV,77,N.E.C.
25,193571,Dodô,Brasilien,73,L LM LV,76,Sampdoria Genua
26,193569,Tom Lees,England,73,IV,77,Sheffield Wed.
29,193550,Beram Kayal,Israel,73,ZM,73,Brighton
26,193528,Idrissa Sylla,Guinea,73,ST,76,QPR
26,193337,Joel Obi,Nigeria,73,ZM,76,FC Turin
27,193336,Vid Belec,Slowenien,73,TW,75,Carpi
27,193177,Adama Traoré,Elfenbeinküste,73,LV,74,FC Basel
29,193169,Christian Santos,Venezuela,73,ST ZOM,73,Deport. Alavés
27,193148,Vincent Le Goff,Frankreich,73,LV,74,FC Lorient
27,192955,Mateusz Klich,Polen,73,ZM ZOM,74,Twente Enschede
25,192938,Yeni Ngbakoto,"Kongo, DR",73,LM ZOM,76,QPR
31,192910,Giorgi Loria,Georgien,73,TW,73,Krylja Sowetow
32,192824,Walid Mesloub,Algerien,73,ZM ZDM,73,FC Lorient
27,192732,Edgar Prib,Russland,73,LM LV ZM,73,Hannover 96
26,192715,Juanpe,Spanien,73,IV,78,FC Girona
29,192612,Mato Jajalo,Bosnien-Herzegowina,73,ZM ZDM ZOM,73,US Palermo
28,192373,Milton Caraglio,Argentinien,73,ST,73,Tijuana
30,192371,Fabián Rinaudo,Argentinien,73,ZDM ZM,73,G. La Plata
29,192302,Artjoms Rudņevs,Lettland,73,ST,73,1. FC Köln
27,192270,Johnathan,Brasilien,73,ST,73,Suwon Bluewings
28,192129,Kristoffer Nordfeldt,Schweden,73,TW,75,Swansea City
26,192041,Néstor Araujo,Mexiko,73,IV,77,Santos Laguna
29,191814,Lee Jae Sung,"Korea, Republik",73,IV,73,Jeonbuk Hyundai
26,191655,Kim Seung Gyu,"Korea, Republik",73,TW,75,Vissel Kobe
27,191164,Fidel Martínez,Ecuador,73,ST LM,74,Atlas
37,191104,Juan Mercier,Argentinien,73,ZDM,73,San Lorenzo
26,191076,Jóhann Berg Gudmundsson,Island,73,RM ZOM,73,FC Burnley
26,191066,Felix Kroos,Deutschland,73,ZDM ZM,76,Union Berlin
25,190947,David Jensen,Dänemark,73,TW,77,FC Utrecht
28,190942,Kian Hansen,Dänemark,73,IV,74,FC Midtjylland
26,190885,Adam Smith,England,73,RV,76,FC Bournemouth
26,190747,Ortuño,Spanien,73,L ST,76,Cádiz C.F.
30,190671,Mike Frantz,Deutschland,73,ZM ZDM RM,73,SC Freiburg
25,190629,Daniel Villalva,Argentinien,73,LM ST MS,76,Veracruz
30,190607,Darwin Quintero,Kolumbien,73,ST RM,73,América
31,190536,Osvaldo Martínez,Paraguay,73,ZM,73,Santos Laguna
29,190523,Edgar Benítez,Paraguay,73,LM,73,Querétaro
25,190461,Björn Bergmann Sigurðarson,Island,73,ST RM,76,Molde FK
26,190330,Nicola Rigoni,Italien,73,ZM ZDM,76,Chievo Verona
29,190094,Javi Castellano,Spanien,73,ZDM ZM,73,UD Las Palmas
30,189936,Robbin Ruiter,Niederlande,73,TW,73,FC Utrecht
30,189894,Gianluca Sansone,Italien,73,LF ST ZOM,73,Novara
30,189889,Ezequiel Luna,Argentinien,73,IV,73,CD Palestino
27,189857,Quique,Spanien,73,ST RM,74,UD Almería
28,189849,Moestafa El Kabir,Marokko,73,ST RF ZOM,73,Antalyaspor
27,189723,Samuel Armenteros,Schweden,73,ST,74,Heracles Almelo
27,189715,Marko Vejinović,Niederlande,73,ZM ZDM,74,Feyenoord
28,189709,Alcalá,Spanien,73,IV,74,FC Girona
30,189690,Guaita,Spanien,73,TW,73,FC Getafe
29,189530,Sílvio,Portugal,73,RV LV,73,Wolverhampton
27,189485,Diego Farías,Brasilien,73,MS ZOM RF LF,74,Cagliari Calcio
27,189480,Josef Šural,Tschechische Repub.,73,RF LF MS,73,Freie Spieler
27,189383,Mads Albæk,Dänemark,73,ZM ZDM,74,IFK Göteborg
27,189280,Ashley Westwood,England,73,ZM ZDM,74,FC Burnley
29,189228,Maximiliano Caire,Argentinien,73,RV RM LV,73,Vélez Sarsfield
30,189160,Garath McCleary,Jamaika,73,RF RM ST,73,FC Reading
29,188949,Luca Siligardi,Italien,73,RF LF LM,73,Hellas Verona
32,188931,Alex Bergantiños,Spanien,73,ZDM IV,73,Depor. La Coruña
32,188930,Laure,Spanien,73,RV LV,73,Depor. La Coruña
34,188765,Mehdi Mostefa,Algerien,73,ZDM ZM,73,SC Bastia
28,188696,Franck Tabanou,Frankreich,73,L LV LAV LM LF,73,FC Granada
29,188546,Semir Štilić,Bosnien-Herzegowina,73,ZOM ZM,73,Wisla Krakau
27,188416,Stijn Wuytens,Belgien,73,IV ZM,74,AZ Alkmaar
30,188413,Carlos Carmona,Chile,73,ZDM ZM,73,Freie Spieler
30,188196,Ricardo Noir,Argentinien,73,L LF RF,73,Uni. Católica
29,188168,George Friend,England,73,LV,73,FC Middlesbrough
28,188038,Ondřej Čelůstka,Tschechische Repub.,73,RV IV,73,Antalyaspor
27,187655,Sergey Politsevich,Weißrussland,73,IV,73,Genclerbirligi
31,187652,David Yurchenko,Russland,73,TW,73,Anschi M.
30,187644,Cristian Maidana,Argentinien,73,ZOM LM,73,Águilas Doradas
29,187620,Rens van Eijden,Niederlande,73,IV,73,AZ Alkmaar
34,187570,Douglas,Brasilien,73,TW,73,V. Guimarães
31,187478,Jair Pereira,Mexiko,73,IV,73,Guadalajara
28,187421,Jorge Hernández,Mexiko,73,ZDM,73,Pachuca
30,187415,Vladimir Granat,Russland,73,IV LV,73,FK Rostow
31,187205,Luis Fuentes,Mexiko,73,L LV,73,Monterrey
29,187004,Moussa Maâzou,Niger,73,ST RF,73,AC Ajaccio
27,186999,Carlos Peña,Mexiko,73,L ZM ZOM,74,León
27,186990,Hugo González,Mexiko,73,TW,76,Monterrey
28,186982,Alexander Büttner,Niederlande,73,LV,73,Vitesse Arnheim
29,186935,Claudemir,Brasilien,73,ZM ZDM,73,Club Brügge
27,186905,Ashley Barnes,Österreich,73,ST ZOM,73,FC Burnley
29,186748,Vítor Gomes,Portugal,73,ZM ZDM ZOM,73,Belenenses
26,186695,Ezequiel Muñoz,Argentinien,73,IV,77,FC Genua
32,186681,Alberto,Spanien,73,TW,73,FC Getafe
29,186680,Raúl Fernández,Spanien,73,TW,75,UD Levante
30,186537,Christian Stuani,Uruguay,73,RM ST,73,FC Middlesbrough
32,186444,Hamdi Harbaoui,Tunesien,73,L ST,73,Sp. Charleroi
28,186347,Maciej Rybus,Polen,73,LV LM,73,Olympique Lyon
29,186296,Roman Neustädter,Russland,73,IV ZDM,73,Fenerbahce
27,186272,Levan Mchedlidze,Georgien,73,ST,74,FC Empoli
26,186158,Kyle Bartley,England,73,L IV,78,Leeds Utd
26,186143,Oliver Norwood,Nordirland,73,ZDM ZM ZOM,77,Brighton
26,186116,Henri Lansbury,England,73,ZM ZOM,76,Aston Villa
27,185427,Ørjan Nyland,Norwegen,73,TW,77,FC Ingolstadt
29,185394,Vegard Forren,Norwegen,73,IV,73,Molde FK
31,185260,Deniz Kadah,Türkei,73,ZOM MS,73,Antalyaspor
30,185135,Lora,Spanien,73,RV,73,Sporting Gijón
30,184820,Felipe,Brasilien,73,IV,73,Chaves
28,184815,Stefanos Athanasiadis,Griechenland,73,ST,73,PAOK Saloniki
27,184749,Dan Gosling,England,73,ZM,73,FC Bournemouth
27,184624,Jordan Rhodes,Schottland,73,L ST,74,Sheffield Wed.
29,184606,Fábio Pacheco,Portugal,73,ZDM IV,73,V. Setúbal
28,184518,Ömer Şişmanoğlu,Türkei,73,ST ZOM RM,73,Besiktas
28,184471,Alan Judge,Republik Irland,73,ZOM LM,73,FC Brentford
30,184218,Lasse Vibe,Dänemark,73,ST RM,73,FC Brentford
26,184183,Sebastien Dewaest,Belgien,73,IV,76,KRC Genk
29,184136,Orlando Sá,Portugal,73,ST,73,Standard Lüttich
27,184040,Martin Hansen,Dänemark,73,TW,76,FC Ingolstadt
27,184037,Martin Kelly,England,73,RV LV IV,74,Crystal Palace
28,183940,Vurnon Anita,Niederlande,73,RV ZDM,73,Newcastle Utd
28,183853,Aarón Ñíguez,Spanien,73,LM ZOM,73,CD Teneriffa
28,183847,Mandla Masango,Südafrika,73,LM RM,73,Freie Spieler
28,183795,Georg Margreitter,Österreich,73,IV,73,1. FC Nürnberg
31,183730,Natxo Insa,Spanien,73,ZDM ZOM ZM,73,UD Levante
28,183567,Erwin Mulder,Niederlande,73,TW,74,SC Heerenveen
27,183540,Barry Bannan,Schottland,73,ZM LM,74,Sheffield Wed.
27,183520,Fran Mérida,Spanien,73,ZDM ZM ZOM,74,CA Osasuna
32,183188,Marcello Gazzola,Italien,73,RV,73,Sassuolo Calcio
29,182670,Mahmut Tekdemir,Türkei,73,ZDM,73,Medipol Başakşehir
30,182632,Rúben Ribeiro,Portugal,73,ZOM,73,FC Rio Ave
31,182207,David Stockdale,England,73,TW,73,Brighton
29,181456,Romain Genevois,Haiti,73,IV RV,73,SM Caen
32,181417,Maurício Ramos,Brasilien,73,IV,73,Adanaspor
31,181349,Alexander Gerndt,Schweden,73,ST ZOM,73,BSC Young Boys
29,181343,Pierre Bengtsson,Schweden,73,L LV,73,SC Bastia
29,181228,Anderson Luís,Brasilien,73,RV,73,FC Arouca
29,181123,Tomáš Hořava,Tschechische Repub.,73,ZM ZDM,73,Freie Spieler
36,180754,Kengo Nakamura,Japan,73,ZOM ZM ZDM,73,Kawasaki Front.
28,180706,Craig Cathcart,Nordirland,73,IV RV,73,FC Watford
27,180405,Lulinha,Brasilien,73,ZOM ZM,73,Pohang Steelers
31,179592,George Boyd,Schottland,73,RM,73,FC Burnley
30,179544,Youssouf Mulumbu,"Kongo, DR",73,ZDM ZM,73,Norwich City
29,178614,Varela,Kap Verde,73,IV RV ZDM,74,PAOK Saloniki
30,178566,Javier García,Argentinien,73,TW,73,Tigre
30,178487,Craig Gardner,England,73,L ZM LM RM ZDM,73,Birmingham City
32,178475,Daniel Ciofani,Italien,73,ST,73,Frosinone
33,178430,Nicolas Frey,Frankreich,73,RV,73,Chievo Verona
31,178255,Ryan Donk,Niederlande,73,L ZDM IV,73,Betis Sevilla
28,178237,Aykut Demir,Türkei,73,L IV,73,Osmanlıspor
29,178090,Diego Biseswar,Niederlande,73,ZOM LM LF,73,PAOK Saloniki
29,178087,Bueno,Spanien,73,ZOM,73,CD Leganés
30,178029,Özer Hurmacı,Türkei,73,ZOM RM LM,73,Akhisarspor
29,177766,Gaëtan Bong,Kamerun,73,LV,73,Brighton
29,177712,Kévin Monnet-Paquet,Frankreich,73,LF RF,73,AS Saint-Étienne
29,177475,Tobias Sippel,Deutschland,73,TW,73,Borussia MG
32,177390,Haris Medunjanin,Bosnien-Herzegowina,73,ZDM ZM,73,Philadelphia U.
31,177280,Tore Reginiussen,Norwegen,73,IV,73,Rosenborg BK
30,177105,Patrick Ebert,Deutschland,73,RM ZOM LM,73,Rayo Vallecano
30,176942,Mikael Lustig,Schweden,73,RV IV,73,Celtic
30,176927,Welliton,Brasilien,73,ST,73,Kayserispor
33,176903,Manuel Iturra,Chile,73,ZDM ZM,73,Necaxa
30,176790,Stefan Aigner,Deutschland,73,RM,73,Colorado Rapids
31,176586,Juan Ángel Albín,Uruguay,73,ZOM,73,Veracruz
31,176546,Juan Camilo Zúñiga,Kolumbien,73,L LV LM RV ZM,73,FC Watford
30,176094,Przemysław Tytoń,Polen,73,TW,73,Depor. La Coruña
28,175932,Ritchie De Laet,Belgien,73,RV LV,73,Aston Villa
33,175391,Mateus,Angola,73,RF LF,73,FC Arouca
28,175314,Kevin McDonald,Schottland,73,ZDM ZM,73,FC Fulham
28,173530,Sone Aluko,Nigeria,73,MS RF ST,73,FC Fulham
28,173467,Veli Kavlak,Österreich,73,ZDM ZM,73,Besiktas
31,173325,De las Cuevas,Spanien,73,ZM ZOM RM LM,73,CA Osasuna
31,173179,Torrejón,Spanien,73,IV RV,73,SC Freiburg
30,173162,Fabio Ceravolo,Italien,73,ST ZOM,73,Benevento
30,173132,Federico Dionisi,Italien,73,ST,73,Frosinone
30,172953,Adrian Mariappa,Jamaika,73,IV RV,73,FC Watford
30,172882,Panagiotis Kone,Griechenland,73,L ZOM ZM MS ZDM,73,FC Granada
29,172716,Alex López,Spanien,73,L ZM ZDM,73,Real Valladolid
30,172685,Crespo,Spanien,73,IV RV LV,73,PAOK Saloniki
31,172649,Onur Kaya,Belgien,73,LM ZOM LF,73,Zulte-Waregem
31,172113,Matías Fritzler,Argentinien,73,ZDM,73,Parque Patricios
31,171097,Marco Motta,Italien,73,RV RM,73,UD Almería
31,170569,David Rodríguez,Spanien,73,ST,73,AD Alcorcón
34,170362,Matías Oyola,Ecuador,73,ZOM RF LF,73,Freie Spieler
29,169941,Ukra,Portugal,73,RF LF ZOM,73,Al Fateh
31,169808,Urby Emanuelson,Niederlande,73,LV LM,73,Sheffield Wed.
