id,overall,name,position,age,team,nation,edition
7,6977,Krisztián Németh,STMS,22,Olympiakos CFP,Ungarn,fifa_2012
8,6975,Zelão,IV,26,Kuban Krasnodar,Brasilien,fifa_2012
9,6975,Kosta Barbarouses,STRFLF,21,Neuseeland,Neuseeland,fifa_2012
10,6972,Nikita Rukavytsya,RMLMMSLF,24,Hertha BSC,Australien,fifa_2012
11,6971,Boris Pandža,IVRV,24,KV Mechelen,Bosnien-Herzegowina,fifa_2012
12,6975,Nathan Burns,RMZOM,23,AEK Athens,Australien,fifa_2012
13,6973,Mile Jedinák,ZDMZMZOM,27,Crystal Palace,Australien,fifa_2012
14,6972,Rasmus Bengtsson,IVZDM,25,FC Twente,Schweden,fifa_2012
15,6969,Glaydson,ZDMZMRAV,32,I. Porto Alegre,Brasilien,fifa_2012
16,6974,William Vainqueur,ZDMZMRM,22,Standard Liège,Frankreich,fifa_2012
17,6972,Philip Haglund,ZDMZMZOMIV,24,IFK Göteborg,Schweden,fifa_2012
18,6972,Michael Almebäck,IV,23,Club Brügge,Schweden,fifa_2012
19,6975,Rafael Coelho,STMS,23,A.Florianópolis,Brasilien,fifa_2012
20,6972,Márcio Azevedo,LVLAVLM,25,Botafogo,Brasilien,fifa_2012
21,6970,Jiří Bílek,ZDMZM,27,1. FC K'lautern,Tschechische Repub.,fifa_2012
22,6974,Lucas,RVRAVZM,23,Botafogo,Brasilien,fifa_2012
23,6972,Éverton Ribeiro,LMLAVZOM,22,Coritiba,Brasilien,fifa_2012
1,6969,Dimitrije Injac,ZDMZMRM,31,L. Poznań,Serbien,fifa_2012
2,6973,Ragnar Sigurðsson,IV,25,FC Kopenhagen,Island,fifa_2012
3,6974,Mathias Ranégie,ST,27,Malmö FF,Schweden,fifa_2012
4,6973,Emerson,LVIV,25,SL Benfica,Brasilien,fifa_2012
5,6976,David Cabrera,ZDMZMLAVIV,21,U.N.A.M.,Mexiko,fifa_2012
6,6976,Bakary Soumare,IVZDM,25,US Boulogne,Mali,fifa_2012
7,6977,Chris Humphrey,RFRMLF,22,Motherwell,Jamaika,fifa_2012
8,6974,Mario GavranovicL,STMS,21,1. FSV Mainz 05,Schweiz,fifa_2012
9,6969,Stefan Maierhofer,ST,29,RB Salzburg,Österreich,fifa_2012
10,6970,Brice Jovial,STRFLF,27,Dijon FCO,Frankreich,fifa_2012
11,6971,Tomasz Cywka,RFRMLF,23,Derby County,Polen,fifa_2012
12,6969,Giuseppe Vives,ZDMZMRMRV,31,F. Torino,Italien,fifa_2012
13,6978,Osvaldo,MSST,24,C. Nordeste,Brasilien,fifa_2012
14,6973,Danilo Dias,RMLMZOMMS,25,C. Funchal,Brasilien,fifa_2012
15,6974,Jirès Kembo-Ekoko,RFST,23,Stade Rennes,Frankreich,fifa_2012
16,6969,Julio César,ZDMZMIV,32,Sporting KC,Brasilien,fifa_2012
17,6971,Ludovic Sylvestre,ZMZOM,27,Blackpool,Frankreich,fifa_2012
18,6973,Merouane Zemmama,ZOMRMMS,27,Middlesbrough,Marokko,fifa_2012
19,6976,Juan Ignacio Surraco,RMRFLM,24,F. Torino,Uruguay,fifa_2012
20,6969,Simone Pesce,LMRMZMLV,29,Novara,Italien,fifa_2012
21,6972,FelipeL,TW,23,A.Florianópolis,Brasilien,fifa_2012
22,6972,Juliano,ZOMRMZM,25,CD Nacional,Brasilien,fifa_2012
23,6975,Gaëtan Bong,LVIVLM,23,Valenciennes FC,Kamerun,fifa_2012
1,6973,Pierre de Wit,ZMZOMZDMLM,23,1. FC K'lautern,Deutschland,fifa_2012
2,6973,Pablo Cáceres,LV,26,RCD Mallorca,Uruguay,fifa_2012
3,6977,Mickaël Tavares,ZDMZMRMLM,28,Hamburger SV,Senegal,fifa_2012
4,6972,Eduardo Zavala,ZDMST,24,Monterrey,Mexiko,fifa_2012
5,6975,Fabian Johnson,RMZOMLVRV,23,1899 Hoffenheim,Deutschland,fifa_2012
6,6972,Tobias Werner,LMRM,26,FC Augsburg,Deutschland,fifa_2012
7,6971,Márcio Rosário,IV,27,Fluminense,Brasilien,fifa_2012
8,6972,José María Cárdenas,RMLMLAV,26,Santos Laguna,Mexiko,fifa_2012
9,6975,Edward Ofere,STMS,25,Lecce,Nigeria,fifa_2012
10,6975,Kamil Vacek,ZMZOMRMZDM,24,Chievo Verona,Tschechische Repub.,fifa_2012
11,6972,Carlos Valdés,IV,26,Philadelphia,Kolumbien,fifa_2012
12,6976,Javier ReinaL,ZOMLMZM,22,Chunnam Dragons,Kolumbien,fifa_2012
13,6969,Bréiner Castillo,TW,33,Kolumbien,Kolumbien,fifa_2012
14,6969,Adi,ZDMIVZMLV,35,FC Seoul,Brasilien,fifa_2012
15,6974,Winston Reid,IVRV,23,West Ham,Neuseeland,fifa_2012
16,6970,Neneca,TW,30,A. Minas G.,Brasilien,fifa_2012
17,6971,Sacha Kljestan,ZOMRMLMZM,25,RSC Anderlecht,USA,fifa_2012
18,6973,André Marques,LV,24,SC Beira Mar,Portugal,fifa_2012
19,6972,Daniel Halfar,ZOMZMLM,23,1860 München,Deutschland,fifa_2012
20,6975,Niko Bungert,IVRV,24,1. FSV Mainz 05,Deutschland,fifa_2012
21,6977,Ritchie De LaetL,IVRVLV,22,Norwich City,Belgien,fifa_2012
22,6974,Constant Djakpa,LVLM,24,Eint. Frankfurt,Elfenbeinküste,fifa_2012
23,6977,Birkir Bjarnason,ZMZOMLMRM,23,Viking FK,Island,fifa_2012
1,6974,Alex López,ZOMZMMSLM,23,Celta Vigo,Spanien,fifa_2012
2,6972,Anselmo,STMS,27,CD Nacional,Portugal,fifa_2012
3,6969,Ricardo Pateiro,ZMLMLV,31,Rio Ave FC,Portugal,fifa_2012
4,6969,Fahel,ZDMZMIV,30,Bahia,Brasilien,fifa_2012
5,6975,Pierre Ducasse,ZDMZMRV,24,RC Lens,Frankreich,fifa_2012
6,6970,Christophe Grondin,ZDMZMRV,27,KAA Gent,Frankreich,fifa_2012
7,6972,Marquitos,LFLMRMZOM,24,Real Valladolid,Spanien,fifa_2012
8,6973,José Fonte,IVZDM,27,Southampton,Portugal,fifa_2012
9,6976,Ján Mucha,TW,28,Everton,Slowakei,fifa_2012
10,6972,Wagner DinizL,RVRAV,27,Atl. Paranaense,Brasilien,fifa_2012
11,6972,Elinton Andrade,TW,32,Marseille,Brasilien,fifa_2012
12,6972,Mehdi Taouil,ZMZDMRMZOM,28,Hearts,Marokko,fifa_2012
13,6973,Rudy Haddad,ZOMRMMSLM,26,AJ Auxerre,Frankreich,fifa_2012
14,6969,Kandia Traoré,ST,31,SM Caen,Elfenbeinküste,fifa_2012
15,6971,Aythami,IV,25,RC Deportivo,Spanien,fifa_2012
16,6976,Carlinhos,LVLAV,24,Fluminense,Brasilien,fifa_2012
17,6973,Falcón,TW,27,Hércules CF,Spanien,fifa_2012
18,6969,Carlos Esquivel,RFRMZOM,29,Toluca,Mexiko,fifa_2012
19,6977,Andrew Driver,LM,23,Hearts,Schottland,fifa_2012
20,6972,Daan Van Gijseghem,IVRVZDM,23,Club Brügge,Belgien,fifa_2012
21,6976,Hugo Ventura,TW,23,S.C. Olhanense,Portugal,fifa_2012
22,6976,Jay Rodriguez,STMS,22,Burnley,England,fifa_2012
23,6969,Mahmoud Fathalla,IVZDM,29,Ägypten,Ägypten,fifa_2012
1,6969,Asen Karaslavov,IV,31,Greuther Fürth,Bulgarien,fifa_2012
2,6975,Ricardinho,LVLAVLM,26,Malmö FF,Brasilien,fifa_2012
3,6971,Jean-Daniel Padovani,TW,31,Dijon FCO,Frankreich,fifa_2012
4,6977,Marcelo Grohe,TW,24,Grêmio,Brasilien,fifa_2012
5,6973,Joey O'Brien,RVZDMZM,25,West Ham,Republik Irland,fifa_2012
6,6975,Chris Maguire,MSZOMRF,22,Derby County,Schottland,fifa_2012
7,6971,Jeroen Simaeys,IVZDMZM,26,KRC Genk,Belgien,fifa_2012
8,6976,Kirill Nababkin,RVLVRAV,24,ZSKA Moskau,Russland,fifa_2012
9,6973,Alexandr Budakov,TW,26,Kuban Krasnodar,Russland,fifa_2012
10,6970,César Villaluz,RFRM,23,Cruz Azul,Mexiko,fifa_2012
11,6972,Mauro Cejas,MSRFSTZOM,26,Pachuca,Argentinien,fifa_2012
12,6976,Chris McCann,ZMLMZDMLV,24,Burnley,Republik Irland,fifa_2012
13,6973,Stephen Ward,LVLMST,26,Wolverhampton,Republik Irland,fifa_2012
14,6972,Richard Soumah,LMLFZOM,24,Stade Brest,Frankreich,fifa_2012
15,6978,Guy Moussi,ZDMZMIV,26,Nott'm Forest,Frankreich,fifa_2012
16,6975,Michu,ZMZDMZOM,25,Rayo Vallecano,Spanien,fifa_2012
17,6971,Adam Federici,TW,26,Reading,Australien,fifa_2012
18,6970,Jeff Larentowicz,ZDMZM,28,Colorado Rapids,USA,fifa_2012
19,6970,Jamie Ward,STLFRF,25,Derby County,Nordirland,fifa_2012
20,6970,Renato Silva,IVRV,28,Vasco da Gama,Brasilien,fifa_2012
21,6972,Gustavo,IVLVRV,29,Botafogo,Brasilien,fifa_2012
22,6970,Oriol,IV,30,Real Murcia,Spanien,fifa_2012
23,6973,Leyti N'DiayeL,IVZDM,26,AC Ajaccio,Senegal,fifa_2012
1,6973,James Perch,RVLV,25,Newcastle Utd,England,fifa_2012
2,6970,Marcos Angeleri,RVIV,28,Sunderland,Argentinien,fifa_2012
3,6973,Jonathan Spector,RVZDMIV,25,Birmingham City,USA,fifa_2012
4,6971,Russell Martin,RVIV,25,Norwich City,Schottland,fifa_2012
5,6973,Leroy Lita,STMS,26,Swansea City,England,fifa_2012
6,6971,Stijn De SmetL,MSZOMLFZM,26,KVC Westerlo,Belgien,fifa_2012
7,6971,Faris Haroun,ZOMZMRM,25,Middlesbrough,Belgien,fifa_2012
8,6973,Oluwafemi AjiloreL,ZDM,26,Brøndby IF,Nigeria,fifa_2012
9,6975,Elliott Ward,IV,26,Norwich City,England,fifa_2012
10,6969,Óscar Rojas,RVLAVRAVLV,30,América,Mexiko,fifa_2012
11,6972,Xabi Castillo,LVIVLAV,25,Athletic Bilbao,Spanien,fifa_2012
12,6969,Adriano Pimenta,ZOMMS,28,A. Goiânia,Brasilien,fifa_2012
13,6969,Damià,RVLVRMLM,29,CA Osasuna,Spanien,fifa_2012
14,6969,Enrico Guarna,TW,26,Ascoli,Italien,fifa_2012
15,6971,Johnny Leoni,TW,27,FC Zürich,Schweiz,fifa_2012
16,6971,Mišo Brečko,RVRAVRMLV,27,1. FC Köln,Slowenien,fifa_2012
17,6975,André-Joël Sami,IV,26,AS Nancy,"Kongo, DR",fifa_2012
18,6971,Alan Tate,IVRVLV,28,Swansea City,England,fifa_2012
19,6974,Nico Pulzetti,ZMRMZDM,27,Bologna,Italien,fifa_2012
20,6969,Andrija Delibašić,STMS,30,Rayo Vallecano,Montenegro,fifa_2012
21,6969,Sergio Santana,MSSTRMRF,32,Monterrey,Mexiko,fifa_2012
22,6970,Fausto Pinto,LVLAVIV,28,Cruz Azul,Mexiko,fifa_2012
23,6969,Del Pino,RFRMLFZOM,31,CD Numancia,Spanien,fifa_2012
1,6969,Kasper Bøgelund,RVRAV,30,Aalborg BK,Dänemark,fifa_2012
2,6969,Fernando Arce,RMLMZOMZM,31,Tijuana,Mexiko,fifa_2012
3,6974,Ross McCormack,MSSTRFLF,25,Leeds United,Schottland,fifa_2012
4,6972,Martin Ørnskov Nielsen,ZMIVZDM,25,Silkeborg IF,Dänemark,fifa_2012
5,6974,Sammy Clingan,ZMZDM,27,Coventry City,Nordirland,fifa_2012
6,6976,Nicky Bailey,ZMRMLM,27,Middlesbrough,England,fifa_2012
7,6969,Gheorghe Bucur,MSLMSTZOM,31,Kuban Krasnodar,Rumänien,fifa_2012
8,6969,Piti,MSSTLMRF,30,Rayo Vallecano,Spanien,fifa_2012
9,6971,Rubens Sambueza,LMZOMLF,27,Estudiantes,Argentinien,fifa_2012
10,6975,Ramón Núñez,ZOMRFLF,25,Leeds United,Honduras,fifa_2012
11,6975,Danny Pugh,LMLVZM,28,Stoke City,England,fifa_2012
12,6977,Tomasz Sokolowski,ZMZDMRMZOM,26,Viking FK,Norwegen,fifa_2012
13,6969,Kelvin Davis,TW,34,Southampton,England,fifa_2012
14,6977,Daniel Fredheim Holm,STMSLFZOM,26,Rosenborg BK,Norwegen,fifa_2012
15,6969,Anders Due,LMLFLV,29,Aalborg BK,Dänemark,fifa_2012
16,6977,Jérémy Berthod,LVIV,27,AJ Auxerre,Frankreich,fifa_2012
17,6969,Marcel Ndjeng,RMRFLM,29,FC Augsburg,Kamerun,fifa_2012
18,6975,Ronald Zubar,IVRVZDM,25,Wolverhampton,Frankreich,fifa_2012
19,6974,Henri Bienvenu,STMS,23,BSC Young Boys,Kamerun,fifa_2012
20,6970,Iosif Daskalakis,TW,29,Olympiakos CFP,Griechenland,fifa_2012
21,6969,Miroslaw Sznaucner,RVLVIV,32,PAOK,Polen,fifa_2012
22,6973,Antonio Rosati,TW,28,Napoli,Italien,fifa_2012
23,6969,Brian van Loo,TW,36,FC Groningen,Niederlande,fifa_2012
1,6969,Denis Boyarintsev,LMRMLVRV,33,Tom Tomsk,Russland,fifa_2012
2,6969,Júlio César,STLF,31,Santa Catarina,Brasilien,fifa_2012
3,6969,Ognjen Koroman,ZOMZMRM,32,Krylja Sowetow,Serbien,fifa_2012
4,6973,Rubén,TW,27,Málaga CF,Spanien,fifa_2012
5,6969,Javi Guerrero,STMSZOMLF,34,UD Las Palmas,Spanien,fifa_2012
6,6971,Saúl,RMRFZOM,26,RC Deportivo,Spanien,fifa_2012
7,6969,Pablo Alvarez,RMRFZMZOM,31,RC Deportivo,Spanien,fifa_2012
8,6971,Ricardo,ZMZDM,28,Sporting Gijón,Spanien,fifa_2012
9,6969,Momo,LFLMZOMRM,29,Betis Sevilla,Spanien,fifa_2012
10,6969,Óscar Serrano,LMLFZOM,29,Racing Club,Spanien,fifa_2012
11,6969,Gerard Bordas,LFLMRMZOM,29,Villarreal CF,Spanien,fifa_2012
12,6969,Mikael Dorsin,LVIV,29,Rosenborg BK,Schweden,fifa_2012
13,6969,Agustín Pelletieri,ZMZDM,29,Racing Club,Argentinien,fifa_2012
14,6969,José María Calvo,RVLVRAVRM,30,Boca Juniors,Argentinien,fifa_2012
15,6969,Agustín Alayes,IV,33,River Plate,Argentinien,fifa_2012
16,6972,Reynald Lemaître,LVRVZOM,28,AS Nancy,Frankreich,fifa_2012
17,6977,Freddy Adu,MSLM,22,Philadelphia,USA,fifa_2012
18,6970,Blagoy Georgiev,ZMLMZOMRM,29,Terek Grosny,Bulgarien,fifa_2012
19,6974,David Marshall,TW,26,Cardiff City,Schottland,fifa_2012
20,6972,Alex Baptiste,IVRVZDM,25,Blackpool,England,fifa_2012
21,6972,Waldo Ponce,IVZDM,28,Cruz Azul,Chile,fifa_2012
22,6969,David Toledo,LMZDMZMRM,29,Tigres,Mexiko,fifa_2012
23,6970,Alejandro Palacios,TW,30,U.N.A.M.,Mexiko,fifa_2012
1,6975,Jos HooiveldL,IVZDMLM,28,Southampton,Niederlande,fifa_2012
2,6969,Giovanni Marchese,LVLAV,26,Catania,Italien,fifa_2012
3,6969,Kevin McKenna,IV,31,1. FC Köln,Kanada,fifa_2012
4,6969,Fabián Vargas,ZDMZOMLMZM,31,AEK Athens,Kolumbien,fifa_2012
5,6969,Luis Pérez,ZMRMZDMZOM,30,Monterrey,Mexiko,fifa_2012
6,6970,Manuel José,RFRMZM,27,Paços Ferreira,Portugal,fifa_2012
7,6969,Leandro Augusto,ZDMLMZM,34,Tijuana,Mexiko,fifa_2012
8,6969,Pietro Accardi,IVLV,28,Sampdoria,Italien,fifa_2012
9,6971,Stéphane Dumont,ZDMZM,28,AS Monaco,Frankreich,fifa_2012
10,6969,Amaya,IV,28,Betis Sevilla,Spanien,fifa_2012
11,6969,Gary McSheffrey,LFMSZOM,29,Coventry City,England,fifa_2012
12,6971,Matthew Kilgallon,IVLVRV,27,Sunderland,England,fifa_2012
13,6969,Tamika Mkandawire,IVRVZDM,28,Millwall,England,fifa_2012
14,6969,Elson,ZOMLMRMZM,29,FC Rostow,Brasilien,fifa_2012
15,6974,Jürgen Gjasula,ZOMZM,25,MSV Duisburg,Deutschland,fifa_2012
16,6969,Ramon Zomer,IV,28,sc Heerenveen,Niederlande,fifa_2012
17,6969,Lee Jung Soo,IVRV,31,"Korea, Republik","Korea, Republik",fifa_2012
18,6970,Mateus Borges,ZOMZMMS,28,S.C. Olhanense,Brasilien,fifa_2012
19,6969,Stefan Reisinger,STMS,29,SC Freiburg,Deutschland,fifa_2012
20,6970,Wes Morgan,IVRVLV,27,Nott'm Forest,England,fifa_2012
21,6969,Marcelo Nicácio,STMS,28,C. Nordeste,Brasilien,fifa_2012
22,6969,Veljko Paunovic,ZOMMSST,34,Philadelphia,Serbien,fifa_2012
23,6969,Ayoze,LVLAV,29,RC Deportivo,Spanien,fifa_2012
1,6970,Christian Obodo,ZMZDMZOM,27,Lecce,Nigeria,fifa_2012
2,6969,Markus Heikkinen,ZDMIV,32,SK Rapid Wien,Finnland,fifa_2012
3,6974,Maximillian Nicu,LMRMZOMST,28,SC Freiburg,Rumänien,fifa_2012
4,6969,Birger Maertens,IV,31,Heracles Almelo,Belgien,fifa_2012
5,6972,Kwame Quansah,ZDMZM,28,Heracles Almelo,Ghana,fifa_2012
6,6969,Mahir Sağlık,STMSRFRM,28,FC St. Pauli,Türkei,fifa_2012
7,6970,Alexander Walke,TW,28,RB Salzburg,Deutschland,fifa_2012
8,6969,Eric Chelle,IVLV,33,FC Istres,Mali,fifa_2012
9,6969,Sarriegi,IVRVLV,32,Panathinaikos,Spanien,fifa_2012
10,6969,Abel,ZMRMZDMZOM,29,Granada CF,Spanien,fifa_2012
11,6969,Kevin Kyle,STMS,30,Hearts,Schottland,fifa_2012
12,6969,Luis García,RMMSRF,33,Puebla,Spanien,fifa_2012
13,6969,Carlos García,IV,27,UD Almería,Spanien,fifa_2012
14,6969,Nacho,LVLM,31,Betis Sevilla,Spanien,fifa_2012
15,6969,Gareth McAuley,IVRV,31,West Brom,Nordirland,fifa_2012
16,6969,Eduardo,STRFLF,31,RC Lens,Brasilien,fifa_2012
17,6973,Dennis Eilhoff,TW,29,Dynamo Dresden,Deutschland,fifa_2012
18,6969,Łukasz Załuska,TW,29,Celtic,Polen,fifa_2012
19,6969,Seol Ki Hyeon,STRFLFZOM,32,Ulsan Hyundai,"Korea, Republik",fifa_2012
20,6969,Jens Langeneke,IVZDM,34,F. Düsseldorf,Deutschland,fifa_2012
21,6970,Mathias Abel,IVRVZDM,30,1. FC K'lautern,Deutschland,fifa_2012
22,6969,David Healy,STMSZOM,32,Rangers,Nordirland,fifa_2012
23,6969,Shaun Derry,ZDMZM,33,QPR,England,fifa_2012
1,6969,Alain Rochat,LVIV,28,Whitecaps FC,Schweiz,fifa_2012
2,6969,Jérémie Aliadiere,STMSRFRM,28,FC Lorient,Frankreich,fifa_2012
3,6975,Petter Vaagan Moen,LMZOM,27,QPR,Norwegen,fifa_2012
4,6969,Soriano,ZMZDMZOM,31,UD Almería,Spanien,fifa_2012
5,6970,Stef Wils,IVZDMRV,29,KVC Westerlo,Belgien,fifa_2012
6,6969,Hjalte Bo Nørregaard,ZMZDM,30,Aarhus GF,Dänemark,fifa_2012
7,6969,Dennis Gentenaar,TW,35,VVV-Venlo,Niederlande,fifa_2012
8,6969,Martin Taylor,IVZDMRV,31,Watford,England,fifa_2012
9,6969,David Weir,IV,41,Rangers,Schottland,fifa_2012
10,6969,Kasey Keller,TW,41,Sounders FC,USA,fifa_2012
11,6969,Maikel Aerts,TW,35,Hertha BSC,Niederlande,fifa_2012
12,6970,Jonathan Blondel,ZMLMLVZDM,27,Club Brügge,Belgien,fifa_2012
13,6969,Peragón,MSSTZOMRF,33,Gimnàstic,Spanien,fifa_2012
14,6970,Joey Didulica,TW,33,AZ Alkmaar,Kroatien,fifa_2012
15,6969,Mikael Forssell,STMS,30,Finnland,Finnland,fifa_2012
16,6969,Martin Ericsson,ZOMZMRFMS,30,IF Elfsborg,Schweden,fifa_2012
17,6971,Ivan Pelizzoli,TW,30,Padua,Italien,fifa_2012
18,6969,Daniel Bierofka,LMLFZOMRM,32,1860 München,Deutschland,fifa_2012
19,6969,Daniele CaciaL,STMS,28,Padua,Italien,fifa_2012
20,6969,Kevin McNaughton,RVLVIVRAV,29,Cardiff City,Schottland,fifa_2012
21,6969,Anders Møller Christensen,IVRV,34,Odense Boldklub,Dänemark,fifa_2012
22,6969,Martin Retov,ZDMZMRMZOM,31,AC Horsens,Dänemark,fifa_2012
23,6969,Matias Concha,RVRM,31,VfL Bochum,Schweden,fifa_2012
1,6969,Simone Barone,ZDMZMLMRM,33,Livorno,Italien,fifa_2012
2,6969,Jimmy Nielsen,TW,34,Sporting KC,Dänemark,fifa_2012
3,6969,Alex,RVRM,31,Vit. Guimarães,Portugal,fifa_2012
4,6969,Chris Killen,MSST,29,Neuseeland,Neuseeland,fifa_2012
5,6969,Wade Elliott,RMRFZM,32,Birmingham City,England,fifa_2012
6,6969,Danny Gabbidon,IVRV,32,QPR,Wales,fifa_2012
7,6969,Gregg Berhalter,IV,38,L.A. Galaxy,USA,fifa_2012
8,6969,Thomas Chatelle,RFRMLMLF,30,RSC Anderlecht,Belgien,fifa_2012
9,6969,Kevin Hartman,TW,37,FC Dallas,USA,fifa_2012
10,6969,Ivica Banović,ZMZDMRMZOM,31,Energie Cottbus,Kroatien,fifa_2012
11,6969,Brett Ormerod,STMSRF,34,Blackpool,England,fifa_2012
12,6972,Bruno Amaro,ZMZDMZOM,28,Vitória FC,Portugal,fifa_2012
13,6969,Morán,ZOMZMLMRM,35,Gimnàstic,Spanien,fifa_2012
14,6970,Cristiano Lupatelli,TW,33,Genoa,Italien,fifa_2012
15,6969,Thomas Kleine,IVRVLV,33,Greuther Fürth,Deutschland,fifa_2012
16,6969,Richie Foran,MSSTZOM,31,Inverness CT,Republik Irland,fifa_2012
17,6969,Grégory Proment,ZDMZM,32,SM Caen,Frankreich,fifa_2012
18,6969,Patrick Mtiliga,LVLAVLM,30,FC Nordsjælland,Dänemark,fifa_2012
19,6969,Stefan Ishizaki,RMZOMLMZM,29,IF Elfsborg,Schweden,fifa_2012
20,6969,Mehdi Nafti,ZDMZM,32,Real Valladolid,Tunesien,fifa_2012
21,6969,Manuel Pablo,RV,35,RC Deportivo,Spanien,fifa_2012
22,6969,Movilla,ZDMZM,36,Rayo Vallecano,Spanien,fifa_2012
23,6969,Fábio Felício,LMLF,29,Rio Ave FC,Portugal,fifa_2012
1,6969,Darius Vassell,STRF,31,Leicester City,England,fifa_2012
2,6969,Michael Ball,LVLM,31,Leicester City,England,fifa_2012
3,6877,Silviu Lung Jr.,TW,22,Rumänien,Rumänien,fifa_2012
4,6878,Cristian Chávez,MSZOM,24,Napoli,Argentinien,fifa_2012
5,6868,Marquinhos,ZOMZMMS,29,Bulgarien,Bulgarien,fifa_2012
6,6876,Christian AtsuL,LFRF,19,Rio Ave FC,Ghana,fifa_2012
7,6873,Uroš Delić,ZMZDMRV,24,Beerschot AC,Montenegro,fifa_2012
8,6874,Gerley,LVLAV,20,Palmeiras,Brasilien,fifa_2012
9,6870,Élton,ZDM,21,I. Porto Alegre,Brasilien,fifa_2012
10,6874,Duvier RiascosL,ST,25,Puebla,Kolumbien,fifa_2012
11,6874,Sueliton,RVRAVRM,25,Rayo Vallecano,Brasilien,fifa_2012
12,6878,Sameehg Doutie,RFRMZOMLF,22,Orlando Pirates,Südafrika,fifa_2012
13,6873,Jean Pierre Barrientos,RMZOMLMMS,20,Vit. Guimarães,Uruguay,fifa_2012
14,6877,Richard Barroilhet,MSSTZOM,18,Fulham,Frankreich,fifa_2012
15,6875,Thomas Guerbert,LMRM,22,Dijon FCO,Frankreich,fifa_2012
16,6871,Daley Mena,LFSTLM,24,Querétaro,Kolumbien,fifa_2012
17,6876,Luiz Antonio,ZDMZM,20,Flamengo,Brasilien,fifa_2012
18,6880,Konstantinos Fortounis,ZOMMSST,18,1. FC K'lautern,Griechenland,fifa_2012
19,6880,Gabriel Hauche,STRF,24,Racing Club,Argentinien,fifa_2012
20,6874,Felipe Brisola,ZOM,21,A. Goiânia,Brasilien,fifa_2012
21,6871,Gedo,MSST,26,Ägypten,Ägypten,fifa_2012
22,6871,Vladimir Tatarchuk,LMZOMRM,23,FC Krasnodar,Russland,fifa_2012
23,6879,Matheus Carvalho,MSSTLF,19,Fluminense,Brasilien,fifa_2012
1,6872,Diego Chará,ZMZOM,25,Portland,Kolumbien,fifa_2012
2,6868,Leandro Ferreira,ZMZDM,30,A. Minas G.,Brasilien,fifa_2012
3,6874,Moisés,MSST,22,Santos,Brasilien,fifa_2012
4,6880,Jean-Christophe Bahebeck,STRF,18,PSG,Frankreich,fifa_2012
5,6877,Leigh GriffithsL,STMS,21,Hibernian,Schottland,fifa_2012
6,6870,Diego Arias,ZDM,26,PAOK,Kolumbien,fifa_2012
7,6875,Joshua Gatt,RMRF,20,Molde FK,USA,fifa_2012
8,6874,Abel Tamata,LVRV,20,PSV,Niederlande,fifa_2012
9,6873,David Biton,ST,23,W. Krakau,Israel,fifa_2012
10,6876,Ola John,LFRF,19,FC Twente,Niederlande,fifa_2012
11,6869,Jaime Ayoví,STMS,23,Pachuca,Ecuador,fifa_2012
12,6876,John Flanagan,RV,18,Liverpool,England,fifa_2012
13,6871,Efraín Cortés,IV,27,Querétaro,Kolumbien,fifa_2012
14,6876,Yacouba Sylla,ZDMZM,20,Clermont Foot,Frankreich,fifa_2012
15,6875,Recio,ZMZDMZOM,20,Málaga CF,Spanien,fifa_2012
16,6873,Ermin Bicakcic,IV,21,VfB Stuttgart,Deutschland,fifa_2012
17,6876,Boiadeiro,RVRAV,26,C. Nordeste,Brasilien,fifa_2012
18,6878,Bashkim Kadrii,STMSLMLF,20,Odense Boldklub,Dänemark,fifa_2012
19,6876,Milan Badelj,ZM,22,Kroatien,Kroatien,fifa_2012
20,6872,Bruno,ZDMZM,25,A.Florianópolis,Brasilien,fifa_2012
21,6878,Nicolao DumitruL,MSST,19,Empoli,Italien,fifa_2012
22,6876,Jones,ZOMMSST,22,Bahia,Brasilien,fifa_2012
23,6873,Yoon Bit Ga Ram,ZMZOMRMLM,21,GyeongNam FC,"Korea, Republik",fifa_2012
1,6875,Caetano,LFST,20,Paços Ferreira,Portugal,fifa_2012
2,6872,Bruno Tiago,ZOMZM,22,Botafogo,Brasilien,fifa_2012
3,6876,Chula,LFRF,21,"UD Leiria, SAD",Portugal,fifa_2012
4,6872,Glynor Plet,STMS,24,Heracles Almelo,Niederlande,fifa_2012
5,6875,John Guidetti,STMS,19,Feyenoord,Schweden,fifa_2012
6,6881,Erick Torres,ST,18,Guadalajara,Mexiko,fifa_2012
7,6868,Neto Pereira,MSST,32,Varese,Brasilien,fifa_2012
8,6872,Alexandru Ioniţă,STMS,22,1. FC Köln,Rumänien,fifa_2012
9,6872,Ákos Elek,ZDMIVRVLV,23,Ungarn,Ungarn,fifa_2012
10,6884,Ji Dong Won,STMS,20,Sunderland,"Korea, Republik",fifa_2012
11,6875,Ricardo BuenoL,ST,24,Palmeiras,Brasilien,fifa_2012
12,6874,Juninho,MSST,26,A. Goiânia,Brasilien,fifa_2012
13,6868,RobstonL,ZMZDMZOM,29,Atl. Paranaense,Brasilien,fifa_2012
14,6876,Thanduyise Khuboni,ZDMZMZOM,25,Südafrika,Südafrika,fifa_2012
15,6876,Grant Hanley,IVLV,19,Blackburn Rvrs,Schottland,fifa_2012
16,6872,Paulo Roberto,ZDMZM,24,Atl. Paranaense,Brasilien,fifa_2012
17,6873,Jerónimo Amione,LFMS,21,Atlante,Mexiko,fifa_2012
