id,overall,name,position,age,team,nation,edition
22,7171,Choi Sung Kook,RA,23,Ulsan Horang-I,"Korea, Republik",fifa_2007
23,7173,Roland JuhÃ¡sz,IV,23,Rsc Anderlecht,Ungarn,fifa_2007
24,7178,Albin Ebondo,IV,22,Toulouse,Frankreich,fifa_2007
25,7172,Juliano,ZM,25,Nacional,Brasilien,fifa_2007
26,7176,Edu,LA,24,Mainz,Brasilien,fifa_2007
27,7174,Edson,LAV,29,Legia Warsaw,Brasilien,fifa_2007
28,7176,Antonio Mirante,TW,23,Juventus,Italien,fifa_2007
29,7178,Javier Saavedra,RAV,32,Jaguares de Chiapas,Mexiko,fifa_2007
30,7173,Sergio Amaury Ponce,RFL,25,Toluca,Mexiko,fifa_2007
1,7171,Claudio SuÃ¡rez,IV,37,Chivas USA,Mexiko,fifa_2007
2,7184,Morais,ZOM,22,Vasco Da Gama,Brasilien,fifa_2007
3,7172,SebastiÃ¡n Pardo,LM,24,Feyenoord,Chile,fifa_2007
4,7171,Andreas Johansson,MS,28,Wigan Athletic,Schweden,fifa_2007
5,7186,Thomas Helveg,RV,35,Denmark,DÃ¤nemark,fifa_2007
6,7175,Gavin Rae,ZM,28,Rangers,Schottland,fifa_2007
7,7171,Park Jae Hong,IV,27,Chunnam Dragons,"Korea, Republik",fifa_2007
8,7173,Raphael Botti,ZM,25,Chonbuk Motors,Brasilien,fifa_2007
9,7179,David Nugent,ST,21,Preston North End,England,fifa_2007
10,7172,Eduardo Da Silva,ST,26,FC Basel 1893,Brasilien,fifa_2007
11,7178,Alberto Medina,RA,23,Guadalajara,Mexiko,fifa_2007
12,7181,Manuel Sol,ZM,33,Guadalajara,Mexiko,fifa_2007
13,7175,Daniel Osorno,LA,27,Atlas,Mexiko,fifa_2007
14,7176,NicolÃ¡s AndrÃ©s Burdisso,RV,25,Inter Milan,Argentinien,fifa_2007
15,7173,Gerardo Galindo,ZDM,28,Necaxa,Mexiko,fifa_2007
16,7173,Claudio Grauso,ZM,27,Mantova,Italien,fifa_2007
17,7178,StÃ©phane Dumont,ZDM,24,Lille Osc,Frankreich,fifa_2007
18,7174,Alcides,IV,21,Benfica,Brasilien,fifa_2007
19,7173,Tucho,ZOM,26,Figueirense,Brasilien,fifa_2007
20,7178,Matthew Kilgallon,IV,22,Leeds United,England,fifa_2007
21,7177,Pat Onstad,TW,38,Houston Dynamo,Kanada,fifa_2007
22,7179,Fabinho,ZDM,29,Internacional,Brasilien,fifa_2007
23,7185,Pape DiakhatÃ©,LV,22,AS Nancy-Lorraine,Senegal,fifa_2007
24,7172,Thiago Gentil,MS,26,Deport. AlavÃ©s,Brasilien,fifa_2007
25,7181,Christian Eigler,ST,22,Arminia Bielefeld,Deutschland,fifa_2007
26,7172,Danko Lazovic,ST,23,Vitesse Arnhem,Serbien,fifa_2007
27,7174,Christian Bucchi,ST,29,Napoli,Italien,fifa_2007
28,7175,Simone Loria,LAV,29,Atalanta BC,Italien,fifa_2007
29,7177,Dominik Reinhardt,IV,21,FC NÃ¼rnberg,Deutschland,fifa_2007
30,7173,Alecko Eskandarian,ST,24,D.C. United,USA,fifa_2007
1,7178,Stijn Schaars,LM,22,AZ Alkmaar,Niederlande,fifa_2007
2,7171,Jung Jo Gook,MS,22,FC Seoul,"Korea, Republik",fifa_2007
3,7177,Danilo,ZOM,24,Cruz Azul,Brasilien,fifa_2007
4,7176,Iriney,ZM,25,RC Celta Vigo,Brasilien,fifa_2007
5,7178,C. Pitbull,ST,24,Fluminense,Brasilien,fifa_2007
6,7177,George Lucas,RAV,22,RC Celta Vigo,Brasilien,fifa_2007
7,7183,Luiz Fernando Martinez,ZOM,26,Cruzeiro,Brasilien,fifa_2007
8,7180,Almir,ZOM,24,Ponte Preta,Brasilien,fifa_2007
9,7175,ZÃ© Carlos,ST,31,Sporting Braga,Brasilien,fifa_2007
10,7186,Jadilson,LAV,28,GoiÃ¡s,Brasilien,fifa_2007
11,7179,Luque,LM,28,Ciudad de Murcia,Spanien,fifa_2007
12,7173,Rubinho,TW,24,Genoa,Brasilien,fifa_2007
13,7175,Roberto Hilbert,RFL,21,VfB Stuttgart,Deutschland,fifa_2007
14,7182,Jimmy Briand,ST,21,Rennes,Frankreich,fifa_2007
15,7173,Atiba Hutchinson,ZM,24,Football Club KÃ¸benhavn,Kanada,fifa_2007
16,7180,Jacques Faty,ZDM,22,Rennes,Frankreich,fifa_2007
17,7178,Gunnar ThÃ³rvaldsson,ST,24,Hannover 96,Island,fifa_2007
18,7176,Adem Dursun,IV,26,Gaziantepspor,TÃ¼rkei,fifa_2007
19,7178,Orhan Ak,LV,26,Galatasaray SK,TÃ¼rkei,fifa_2007
20,7179,Mehmet Topuz,ZOM,22,Kayserispor,TÃ¼rkei,fifa_2007
21,7173,GÃ¶khan TokgÃ¶z,TW,27,GenÃ§lerbirligi SK,TÃ¼rkei,fifa_2007
22,7174,Adama Mohamed Sarr,IV,22,Standard de LiÃ¨ge,Senegal,fifa_2007
23,7181,Sabri SarÄ±oÄlu,RM,22,Galatasaray SK,TÃ¼rkei,fifa_2007
24,7174,Ãmer ErdoÄan,IV,29,Bursaspor,TÃ¼rkei,fifa_2007
25,7176,Benjamin De Ceulaer,RFL,22,Feyenoord,Belgien,fifa_2007
26,7173,Mikkel Thygesen,RM,21,Football Club Midtjylland,DÃ¤nemark,fifa_2007
27,7174,Christian FrÃ¶hlich,ZOM,28,FC Carl Zeiss Jena,Deutschland,fifa_2007
28,7178,Benjamin Gavanon,ZM,26,AS Nancy-Lorraine,Frankreich,fifa_2007
29,7170,Sylvain Didot,LFL,30,Stade de Reims,Frankreich,fifa_2007
30,7176,Pascal Berenguer,ZDM,25,AS Nancy-Lorraine,Frankreich,fifa_2007
1,7181,Nicolas Marin,MS,25,Cs Sedan-Ardennes,Frankreich,fifa_2007
2,7172,Fabrice Abriel,ZOM,27,Lorient,Frankreich,fifa_2007
3,7174,Calatayud,TW,26,Racing de Santander,Spanien,fifa_2007
4,7179,Pinillos,RV,32,Racing de Santander,Spanien,fifa_2007
5,7174,Michele Mignani,IV,34,Triestina,Italien,fifa_2007
6,7177,Stefano Argilli,ZDM,33,Livorno,Italien,fifa_2007
7,7177,Nabil TaÃ¯der,ZDM,23,Toulouse,Frankreich,fifa_2007
8,7177,Filipe Teixeira,RM,25,Coimbra,Portugal,fifa_2007
9,7174,Hassan El-Fakiri,ZDM,29,Monchengladbach,Norwegen,fifa_2007
10,7173,Michel,ST,29,AlmerÃ­a,Spanien,fifa_2007
11,7173,Bolo,ST,32,Numancia,Spanien,fifa_2007
12,7172,Mario,IV,24,Recreativo de Huelva,Spanien,fifa_2007
13,7182,Corominas,MS,23,R.C.D. Espanyol,Spanien,fifa_2007
14,7174,Litos,IV,32,Coimbra,Portugal,fifa_2007
15,7176,Mark Wilson,RV,22,Celtic,Schottland,fifa_2007
16,7173,Tarik Sektioui,RFL,29,F.C. Porto,Marokko,fifa_2007
17,7175,Federico Agliardi,TW,23,Palermo,Italien,fifa_2007
18,7171,Max von SchlebrÃ¼gge,IV,29,Hammarby IF,Schweden,fifa_2007
19,7175,Maciej IwaÅski,ZOM,25,ZagÅÄbie Lubin,Polen,fifa_2007
20,7177,PaweÅ BroÅ¼ek,ST,23,WisÅa KrakÃ³w,Polen,fifa_2007
21,7176,Tiko,ZM,29,Athletic de Bilbao,Spanien,fifa_2007
22,7173,David Karanka,ST,28,Sporting GijÃ³n,Spanien,fifa_2007
23,7172,Mariusz Zganiacz,ZM,22,Kielce,Polen,fifa_2007
24,7177,Chris Burke,RFL,22,Rangers,Schottland,fifa_2007
25,7179,Marius Ebbers,ST,28,Alemannia Aachen,Deutschland,fifa_2007
26,7183,Reiner PlaÃhenrich,ZDM,29,Alemannia Aachen,Deutschland,fifa_2007
27,7173,Neca,ZOM,26,MarÃ­timo,Portugal,fifa_2007
28,7173,Kemal Bourhani,ST,24,Lorient,Frankreich,fifa_2007
29,7173,Brynjar Gunnarsson,ZDM,30,Reading FC,Island,fifa_2007
30,7175,Stuart Parnaby,RV,24,Middlesbrough,England,fifa_2007
1,7171,Patrice Luzi,TW,26,Excelsior Mouscron,Frankreich,fifa_2007
2,7182,Neil Shipperley,ST,31,Sheffield United,England,fifa_2007
3,7176,Marlon King,ST,26,Watford,Jamaika,fifa_2007
4,7176,Ricardo Sousa,ZOM,27,Boavista,Portugal,fifa_2007
5,7173,Lars Hirschfeld,TW,27,Rosenborg BK,Kanada,fifa_2007
6,7181,Rastislav Michalik,LM,32,SV Josko Fenster Ried,Slowakei,fifa_2007
7,7180,Ian Westlake,ZDM,22,Leeds United,England,fifa_2007
8,7182,Nando Rafael,ST,22,Monchengladbach,Angola,fifa_2007
9,7173,Patrick van Diemen,ZM,34,RKC Waalwijk,Niederlande,fifa_2007
10,7172,Alaeddine Yahia,RV,24,Cs Sedan-Ardennes,Tunesien,fifa_2007
11,7171,Nicola Campedelli,RM,27,Modena,Italien,fifa_2007
12,7173,Roberto Mauro Cantoro,ZM,29,WisÅa KrakÃ³w,Argentinien,fifa_2007
13,7179,Justin Mapp,LM,21,Chicago Fire,USA,fifa_2007
14,7176,Abdelnasser Ouadah,ZOM,30,Cs Sedan-Ardennes,Algerien,fifa_2007
15,7175,Jlloyd Samuel,LV,25,Aston Villa,England,fifa_2007
16,7177,Soriano,ZM,26,AlmerÃ­a,Spanien,fifa_2007
17,7172,Omar Milanetto,ZM,30,Genoa,Italien,fifa_2007
18,7174,Gianluca Berti,TW,39,Sampdoria,Italien,fifa_2007
19,7175,HÃ¥kon Opdal,TW,24,SK Brann,Norwegen,fifa_2007
20,7172,Peter Wisgerhof,IV,26,N.E.C. Nijmegen,Niederlande,fifa_2007
21,7181,Neil Clement,LAV,27,West Bromwich,England,fifa_2007
22,7175,Mark Delaney,RV,30,Aston Villa,Wales,fifa_2007
23,7174,Maurizio Domizzi,LV,26,Napoli,Italien,fifa_2007
24,7179,Olaf Lindenbergh,ZM,32,Ajax,Niederlande,fifa_2007
25,7172,Marco Rose,LV,29,Mainz,Deutschland,fifa_2007
26,7173,Christof Babatz,ZM,31,Mainz,Deutschland,fifa_2007
27,7172,SÃ©bastien Mazure,ST,27,SM Caen,Frankreich,fifa_2007
28,7175,Kevin Campbell,ST,36,Cardiff City,England,fifa_2007
29,7174,George McCartney,IV,25,West Ham United,Nordirland,fifa_2007
30,7170,Julio Ãlvarez,RM,25,Numancia,Spanien,fifa_2007
1,7172,David Bellion,ST,23,OGC Nice,Frankreich,fifa_2007
2,7173,Julio Cesar Leon,ZOM,26,Reggina Calcio,Honduras,fifa_2007
3,7174,Jonathan Blondel,ZM,22,Club Brugge Kv,Belgien,fifa_2007
4,7176,Igor de Camargo,ST,23,Standard de LiÃ¨ge,Brasilien,fifa_2007
5,7171,FrÃ©dÃ©ric Piquionne,ST,27,AS Saint-Etienne,Frankreich,fifa_2007
6,7179,ValÃ©ry MÃ©zague,ZM,22,Sochaux,Kamerun,fifa_2007
7,7172,Olivier Deschacht,LV,25,Rsc Anderlecht,Belgien,fifa_2007
8,7173,Aleksandar Mitreski,IV,26,FC Cologne,Mazedonien,fifa_2007
9,7176,Lamine TraorÃ©,IV,24,GenÃ§lerbirligi SK,Burkina Faso,fifa_2007
10,7185,Eddie Johnson,ST,22,Kansas City Wizards,USA,fifa_2007
11,7170,Daniel Nannskog,ST,32,StabÃ¦k Fotball,Schweden,fifa_2007
12,7177,Moumouni Dagano,ST,25,Sochaux,Burkina Faso,fifa_2007
13,7180,Daniel Bierofka,LM,27,VfB Stuttgart,Deutschland,fifa_2007
14,7173,GrÃ©gory Dufer,RFL,24,Club Brugge Kv,Belgien,fifa_2007
15,7173,Pape Thiaw,ST,25,Deport. AlavÃ©s,Senegal,fifa_2007
16,7174,Lionel Mathis,ZM,24,AJ Auxerre,Frankreich,fifa_2007
17,7176,Kerry Zavagnin,ZDM,32,Kansas City Wizards,USA,fifa_2007
18,7177,Djimi Traore,LV,26,Charlton Athletic,Mali,fifa_2007
19,7181,Mark Pembridge,ZM,35,Fulham,Wales,fifa_2007
20,7174,Tobias Willi,RFL,26,MSV Duisburg,Deutschland,fifa_2007
21,7172,Marek Nikl,RV,30,FC NÃ¼rnberg,Tschechische Repub.,fifa_2007
22,7174,Aki Riihilahti,ZM,29,FC Kaiserslautern,Finnland,fifa_2007
23,7172,Lars Jacobsen,RV,26,Football Club KÃ¸benhavn,DÃ¤nemark,fifa_2007
24,7175,Martin Albrechtsen,IV,26,West Bromwich,DÃ¤nemark,fifa_2007
25,7180,Johann Lonfat,RM,32,Sochaux,Schweiz,fifa_2007
26,7171,Peter Kopteff,LFL,27,FC Utrecht,Finnland,fifa_2007
27,7174,Wender,LFL,31,Sporting Braga,Brasilien,fifa_2007
28,7172,Adam Boyd,ST,24,Luton Town,England,fifa_2007
29,7172,Arkadiusz GÅowacki,IV,27,WisÅa KrakÃ³w,Polen,fifa_2007
30,7173,Marcin Å»ewÅakow,ST,30,KAA Gent,Polen,fifa_2007
1,7182,Victor Sikora,ST,28,NAC Breda,Niederlande,fifa_2007
2,7174,Chris Coyne,IV,27,Luton Town,Australien,fifa_2007
3,7172,Clint Hill,IV,27,Stoke City,England,fifa_2007
4,7174,Gregg Berhalter,IV,33,TSV 1860 Munich,USA,fifa_2007
5,7175,Cristiano,MS,25,FC Basel 1893,Brasilien,fifa_2007
6,7176,Artur Wichniarek,ST,29,Arminia Bielefeld,Polen,fifa_2007
7,7176,ClÃ©ber,IV,32,WisÅa KrakÃ³w,Brasilien,fifa_2007
8,7175,Mbamba,ST,23,VitÃ³ria Futebol Clube,Kamerun,fifa_2007
9,7172,Joe Cannon,TW,31,Colorado Rapids,USA,fifa_2007
10,7177,Patrick Pothuizen,IV,34,N.E.C. Nijmegen,Niederlande,fifa_2007
11,7178,Eddie Lewis,LFL,32,Leeds United,USA,fifa_2007
12,7170,Dave van den Bergh,LFL,30,Kansas City Wizards,Niederlande,fifa_2007
13,7170,Brett Ormerod,ST,29,Preston North End,England,fifa_2007
14,7172,Stephen Pearson,LM,23,Celtic,Schottland,fifa_2007
15,7172,Francis Jeffers,ST,25,Blackburn Rovers,England,fifa_2007
16,7172,Gary Teale,RM,28,Wigan Athletic,Schottland,fifa_2007
17,7174,Massimiliano Porcello,RM,26,Karlsruher SC,Italien,fifa_2007
18,7174,Luca Bucci,TW,37,Parma,Italien,fifa_2007
19,7179,RÃ¼diger Kauf,ZDM,31,Arminia Bielefeld,Deutschland,fifa_2007
20,7175,Razundara Tjikuzu,RAV,26,Ãaykur Rizespor,Namibia,fifa_2007
21,7173,Steve Howard,ST,30,Derby County,England,fifa_2007
22,7182,FrÃ©dÃ©ric Danjou,IV,31,CrÃ©teil,Frankreich,fifa_2007
23,7180,Delron Buckley,LA,28,FC Basel 1893,SÃ¼dafrika,fifa_2007
24,7178,Andreas Jakobsson,IV,33,Helsingborgs IF,Schweden,fifa_2007
25,7175,Frank Juric,TW,32,Hannover 96,Australien,fifa_2007
26,7171,Walid Regragui,RAV,30,Racing de Santander,Marokko,fifa_2007
27,7174,Glen Salmon,ST,28,FC Groningen,SÃ¼dafrika,fifa_2007
28,7174,Orlando Engelaar,ZOM,27,KRC Genk,Niederlande,fifa_2007
29,7184,Alfred Schreuder,ZM,33,Feyenoord,Niederlande,fifa_2007
30,7173,Seth Johnson,ZM,27,Derby County,England,fifa_2007
1,7173,Auri,IV,32,VitÃ³ria Futebol Clube,Brasilien,fifa_2007
2,7172,RenÃ© Aufhauser,ZM,30,Red Bull Salzburg,Ãsterreich,fifa_2007
3,7175,Bodipo,ST,28,RC Deportivo La Coruna,Guinea,fifa_2007
4,7172,Robin Nelisse,ST,28,FC Utrecht,Niederlande,fifa_2007
5,7179,Geoff Horsfield,ST,32,Leeds United,England,fifa_2007
6,7176,Barry Opdam,IV,30,AZ Alkmaar,Niederlande,fifa_2007
7,7176,Dennis Rommedahl,RFL,28,Charlton Athletic,DÃ¤nemark,fifa_2007
8,7176,Martijn Meerdink,ZM,29,AZ Alkmaar,Niederlande,fifa_2007
9,7178,Joris Mathijsen,IV,26,Hamburger Sport Verein,Niederlande,fifa_2007
10,7176,Luca Castellazzi,TW,31,Sampdoria,Italien,fifa_2007
11,7188,Claus Lundekvam,IV,33,Southampton,Norwegen,fifa_2007
12,7172,Michael Hofmann,TW,33,TSV 1860 Munich,Deutschland,fifa_2007
13,7170,GrÃ©gory Paisley,LV,29,ES Troyes AC,Frankreich,fifa_2007
14,7170,Morales,ZM,31,Tarragona,Spanien,fifa_2007
15,7176,MirosÅaw Szymkowiak,ZM,29,Trabzonspor,Polen,fifa_2007
16,7175,Jean-Christophe Devaux,IV,31,RC Strasburg,Frankreich,fifa_2007
17,7172,Bruno Cirillo,IV,29,AEK Athen,Italien,fifa_2007
18,7176,Celestine Babayaro,LV,27,Newcastle United,Nigeria,fifa_2007
19,7179,StÃ©phane PÃ©dron,LM,35,Lorient,Frankreich,fifa_2007
20,7179,Edouard CissÃ©,ZDM,28,Paris Saint-Germain,Frankreich,fifa_2007
21,7174,AdaÃ­lton,ST,29,Genoa,Brasilien,fifa_2007
22,7174,Luigi Piangerelli,ZDM,32,Brescia,Italien,fifa_2007
23,7172,Colin Healy,ZDM,26,Barnsley,Republik Irland,fifa_2007
24,7178,Petit,ZDM,29,Benfica,Portugal,fifa_2007
25,7174,Anders Andersson,ZM,32,MalmÃ¶ FF,Schweden,fifa_2007
26,7171,Nunes,IV,29,RCD Mallorca,Portugal,fifa_2007
27,7172,Bryan Hughes,ZM,30,Charlton Athletic,England,fifa_2007
28,7172,John Filan,TW,36,Wigan Athletic,Australien,fifa_2007
29,7174,Baykal,ZDM,23,FC Cologne,Schweiz,fifa_2007
30,7172,Jason Euell,ZOM,29,Charlton Athletic,Jamaika,fifa_2007
1,7176,Timo Rost,ZDM,27,FC Energie Cottbus,Deutschland,fifa_2007
2,7170,Matthew Amoah,ST,25,Borussia Dortmund,Ghana,fifa_2007
3,7181,Yannis Anastasiou,ST,33,Sparta Rotterdam,Griechenland,fifa_2007
4,7170,Daniel Cruz,ZOM,25,Germinal Beerschot,Kolumbien,fifa_2007
5,7172,AndrÃ© BergdÃ¸lmo,LV,34,Football Club KÃ¸benhavn,Norwegen,fifa_2007
6,7176,Charlie Miller,ZOM,30,SK Brann,Schottland,fifa_2007
7,7172,Callum Davidson,LV,30,Preston North End,Schottland,fifa_2007
8,7178,Lionel Potillon,RV,32,Sochaux,Frankreich,fifa_2007
9,7172,Didier Domi,LV,28,Olympiakos,Frankreich,fifa_2007
10,7172,Florent Laville,IV,33,SC Bastia,Frankreich,fifa_2007
11,7176,Daniele Franceschini,RM,30,Sampdoria,Italien,fifa_2007
12,7179,Giulio Falcone,IV,32,Sampdoria,Italien,fifa_2007
13,7173,Barry Nicholson,ZM,28,Aberdeen,Schottland,fifa_2007
14,7176,Zecke,ZM,31,Hertha BSC Berlin,Deutschland,fifa_2007
15,7174,TourÃ©,RFL,27,UniÃ£o Leiria,Frankreich,fifa_2007
16,7179,Robbie Elliott,LV,32,Sunderland,England,fifa_2007
17,7174,Mark Kennedy,LFL,30,Crystal Palace,Republik Irland,fifa_2007
18,7176,Markus Kurth,ST,33,MSV Duisburg,Deutschland,fifa_2007
19,7074,Marko Lomic,LV,22,Serbia,Serbien,fifa_2007
20,7075,Milan Bisevac,IV,22,Serbia,Serbien,fifa_2007
21,7072,Mata,MS,18,Real Madrid B,Spanien,fifa_2007
22,7076,Ludovic Sylvestre,LM,22,AC Sparta Praha,Frankreich,fifa_2007
23,7072,Michele Paolucci,RA,20,Ascoli,Italien,fifa_2007
24,7088,Ilsinho,RAV,20,SÃ£o Paulo,Brasilien,fifa_2007
25,7078,Haminu Draman,RM,20,GenÃ§lerbirligi SK,Ghana,fifa_2007
26,7081,Welliton,ST,19,GoiÃ¡s,Brasilien,fifa_2007
27,7084,Leandro Lima,MS,18,SÃ£o Caetano,Brasilien,fifa_2007
28,7087,Renatinho,ZOM,19,Santos,Brasilien,fifa_2007
29,7081,ClÃ©ber Santana,ZOM,25,Santos,Brasilien,fifa_2007
30,7087,RodrigÃ£o,ST,28,Atletico Paranaense,Brasilien,fifa_2007
1,7084,Francismar,ZOM,22,Cruzeiro,Brasilien,fifa_2007
2,7082,KÃ©vin Gameiro,ST,19,RC Strasburg,Frankreich,fifa_2007
3,7086,Ferreira,RM,27,Atletico Paranaense,Kolumbien,fifa_2007
4,7085,Dusko Tosic,LV,21,Sochaux,Serbien,fifa_2007
5,7071,Park Ki Wook,ZOM,27,Jeju FC,"Korea, Republik",fifa_2007
6,7070,Lee Kang Jin,LAV,20,Busan I'Park,"Korea, Republik",fifa_2007
7,7089,ClÃ¡udio,ST,17,Palmeiras,Brasilien,fifa_2007
8,7086,Zlatko Junuzovic,MS,18,Liebherr GAK,Ãsterreich,fifa_2007
9,7084,Caner Erkin,LFL,17,Vestel Manisaspor,TÃ¼rkei,fifa_2007
10,7076,Ignacio MartÃ­n Scocco,MS,21,U.N.A.M.,Argentinien,fifa_2007
11,7075,Javi FlaÃ±o,RV,22,Osasuna,Spanien,fifa_2007
12,7074,Nils-Ode Book,ZOM,20,MSV Duisburg,Deutschland,fifa_2007
13,7076,Joselito,ST,21,Recreativo de Huelva,Spanien,fifa_2007
14,7080,Steven Defour,ZOM,18,Standard de LiÃ¨ge,Belgien,fifa_2007
15,7087,Sebastian Tyrala,ZOM,18,Borussia Dortmund,Deutschland,fifa_2007
16,7075,JosÃ© Enrique,LV,20,Villarreal,Spanien,fifa_2007
17,7090,Giovanni dos Santos,ZOM,17,F.C. Barcelona,Mexiko,fifa_2007
18,7071,Paolo Herman Dellafiore,IV,21,Palermo,Argentinien,fifa_2007
19,7090,Micah Richards,RV,18,Manchester City,England,fifa_2007
20,7074,Sergio Floccari,MS,25,Messina,Italien,fifa_2007
21,7078,TorÃ³,ZOM,20,Flamengo,Brasilien,fifa_2007
22,7071,Moudou Sougou,MS,21,UniÃ£o Leiria,Senegal,fifa_2007
23,7071,Carmona,RM,19,RCD Mallorca,Spanien,fifa_2007
24,7074,Pedro JÃºnior,ST,19,Gremio,Brasilien,fifa_2007
25,7071,Dario Smoje,IV,27,KAA Gent,Kroatien,fifa_2007
26,7078,Solomon Ndubisi Okoronkwo,MS,19,Hertha BSC Berlin,Nigeria,fifa_2007
27,7071,De Popo,MS,27,Busan I'Park,Brasilien,fifa_2007
28,7071,Cho Yong Hyung,IV,22,Jeju FC,"Korea, Republik",fifa_2007
29,7081,GeÃ­lson,ST,22,Santos,Brasilien,fifa_2007
30,7071,Ricardinho,LA,21,Gremio,Brasilien,fifa_2007
1,7080,Razak Boukari,ST,19,RC Lens,Frankreich,fifa_2007
2,7072,StÃ©phane M'Bia,ZDM,20,Rennes,Kamerun,fifa_2007
3,7079,Gary Cahill,IV,20,Aston Villa,England,fifa_2007
4,7073,Roberto D'Aversa,ZOM,31,Siena,Italien,fifa_2007
5,7083,CanindÃ©,ZOM,26,SÃ£o Caetano,Brasilien,fifa_2007
6,7071,ClÃ©ber,ZM,27,GoiÃ¡s,Brasilien,fifa_2007
7,7083,Weldon,ST,26,ES Troyes AC,Brasilien,fifa_2007
8,7069,Roberto,TW,27,Vasco Da Gama,Brasilien,fifa_2007
9,7077,Lauro,TW,25,Cruzeiro,Brasilien,fifa_2007
10,7071,LuÃ­s Mario,RA,29,Ponte Preta,Brasilien,fifa_2007
11,7073,Joelson JosÃ¨ Inacio,MS,23,Albinoleffe,Brasilien,fifa_2007
12,7081,Ben Alnwick,TW,19,Sunderland,England,fifa_2007
13,7076,Ivan Kaviedes,ST,28,Ecuador,Ecuador,fifa_2007
14,7074,Phillip Bardsley,IV,21,Rangers,England,fifa_2007
15,7072,Claude Davis,IV,27,Sheffield United,Jamaika,fifa_2007
16,7089,Philip Ifil,RV,19,Tottenham Hotspur,England,fifa_2007
17,7072,Michel,ZOM,26,Internacional,Brasilien,fifa_2007
18,7081,Samir Handanovic,TW,22,Rimini,Slowenien,fifa_2007
19,7079,Vedad Ibisevic,ST,22,Alemannia Aachen,Bosnien-Herzegowina,fifa_2007
20,7074,Davide Biondini,ZDM,23,Reggina Calcio,Italien,fifa_2007
21,7073,Christian MartÃ­nez,TW,26,Monterrey,Mexiko,fifa_2007
22,7075,Edgar DueÃ±as,RV,23,Toluca,Mexiko,fifa_2007
23,7075,Carlos Bueno,ST,26,Sporting Lisbon,Uruguay,fifa_2007
24,7071,Mario Galinovic,TW,29,Panathinaikos,Serbien,fifa_2007
25,7076,Riccardo Montolivo,ZOM,21,Fiorentina,Italien,fifa_2007
26,7079,Pirmin Schwegler,ZDM,19,Bayer Leverkusen,Schweiz,fifa_2007
27,7072,Rowan Vine,ST,23,Luton Town,England,fifa_2007
28,7072,Johnny Leoni,TW,22,FC ZÃ¼rich,Schweiz,fifa_2007
29,7072,Li Weifeng,IV,28,China PR,China VR,fifa_2007
30,7081,Domingos,IV,20,Santos,Brasilien,fifa_2007
1,7078,Yohann RiviÃ¨re,MS,22,En Avant Guingamp,Frankreich,fifa_2007
2,7072,Mauro Briano,ZM,31,Triestina,Italien,fifa_2007
3,7080,Matthias Langkamp,IV,22,Grasshoppers ZÃ¼rich,Deutschland,fifa_2007
4,7076,Mark Edusei,ZM,29,Catania,Ghana,fifa_2007
5,7071,Angelo Rea,IV,24,Messina,Italien,fifa_2007
6,7069,Roberto Cortellini,LFL,24,Brescia,Italien,fifa_2007
7,7076,Marco Russ,IV,21,Eintracht Frankfurt,Deutschland,fifa_2007
8,7079,Matt Fryatt,ST,20,Leicester City,England,fifa_2007
9,7071,Andrija Delibasic,ST,25,AEK Athen,Serbien,fifa_2007
10,7082,Ashkan Dejagah,LFL,20,Hertha BSC Berlin,Deutschland,fifa_2007
11,7074,BenoÃ®t Assou-Ekotto,LV,22,Tottenham Hotspur,Frankreich,fifa_2007
12,7076,Thomas Vermaelen,IV,20,Ajax,Belgien,fifa_2007
13,7085,Stephen Elliott,ST,22,Sunderland,Republik Irland,fifa_2007
14,7070,Gabriel Caballero,ZM,35,Pachuca,Argentinien,fifa_2007
15,7075,CÃ­cero,ZOM,22,Figueirense,Brasilien,fifa_2007
16,7074,IvÃ¡n VÃ¡zquez,TW,23,Necaxa,Mexiko,fifa_2007
17,7076,Antonio Olvera,LV,20,Santos Laguna,Mexiko,fifa_2007
18,7078,Juan Carlos Medina,RFL,23,Atlas,Mexiko,fifa_2007
19,7076,Manuel PÃ©rez,ZM,26,Atlas,Mexiko,fifa_2007
20,7074,Rafael MÃ¡rquez Lugo,ST,24,Morelia,Mexiko,fifa_2007
21,7073,Ever. Barbosa,ZM,30,Jaguares de Chiapas,Brasilien,fifa_2007
22,7075,Omar OrtÃ­z,TW,30,Jaguares de Chiapas,Mexiko,fifa_2007
23,7077,Karim Haggui,IV,22,Bayer Leverkusen,Tunesien,fifa_2007
24,7076,Scott McDonald,ST,23,Motherwell,Australien,fifa_2007
25,7082,Ferdinand Coly,RV,32,Parma,Senegal,fifa_2007
26,7070,Cho Jae Jin,MS,25,Rep. Of Korea,"Korea, Republik",fifa_2007
27,7072,Hwang Yeon Suk,MS,32,Daegu FC,"Korea, Republik",fifa_2007
28,7069,PaweÅ Sobczak,ST,28,WisÅa PÅock,Polen,fifa_2007
29,7076,Rob Friend,ST,25,SC Heerenveen,Kanada,fifa_2007
30,7076,Marcin Kaczmarek,LFL,26,Kielce,Polen,fifa_2007
1,7078,Simon Pouplin,TW,21,Rennes,Frankreich,fifa_2007
2,7079,Oscar Moens,TW,33,PSV Eindhoven,Niederlande,fifa_2007
3,7089,Dean Marney,ZDM,22,Hull City,England,fifa_2007
4,7082,Athirson,LAV,29,Bayer Leverkusen,Brasilien,fifa_2007
